it	posterior	likelihood	prior	accuracy	test_accuracy	acc_C0	acc_C1	mean_w0	std_w0	mean_w1	std_w1	mean_w2	std_w2	feat_w1_space	feat_w1_time	mean_feat_w2	std_feat_w2	acc_prob	mcmc_id
33800	-5069.787333619367	-196.0086369709141	-4873.778696648453	0.839622641509434	0	0.8433734939759037	0.8362989323843416	0.00041524417687371294	0.6968834230846163	0.005915349563663854	0.8498208508105012	0.10322929458831438	1.0772476197312446	-1.4549562073339055	0.24525177155973021	-0.005632399352016183	0.24747535240814791	0.32673267326732675	1
34000	-5070.906291914566	-195.8032926528794	-4875.102999261687	0.8641509433962264	0	0.8353413654618473	0.8896797153024911	0.0011645695151888808	0.6976103780969087	0.006929337742930428	0.8468805526491986	0.05569233657491265	1.0914102990500352	-1.5072975852351171	0.20219699768846564	-0.005341042895171228	0.24724361808848852	0.297029702970297	1
34200	-5067.39549313568	-190.78742281188897	-4876.608070323791	0.8735849056603774	0	0.8433734939759037	0.900355871886121	0.00022725739951358101	0.698560994698905	0.011554597966767768	0.842044235103808	0.08089706671604262	1.1006786553505936	-1.528567387203349	0.22095090157862415	-0.005083056705215514	0.24762644940932585	0.3465346534653465	1
34400	-5073.323503380449	-192.75300146977338	-4880.570501910676	0.8773584905660378	0	0.8473895582329317	0.9039145907473309	0.0010378309137684936	0.6998455149220956	0.015518263010365898	0.844493633135841	0.07470726974646529	1.1084635821889661	-1.5649259564578168	0.2534943781930747	-0.004513162821487114	0.2484779350446483	0.45544554455445546	1
34600	-5074.158047218762	-193.89936895104898	-4880.258678267713	0.8830188679245283	0	0.8554216867469879	0.9074733096085409	0.00041337958414039216	0.6995161224818459	0.008909863271405423	0.8459894805355175	0.09938926273335541	1.1113519907831335	-1.607697534645953	0.1926305670256758	-0.003579677307366962	0.24860691675607977	0.5346534653465347	1
34800	-5074.859298271014	-195.20489943773174	-4879.654398833282	0.8641509433962264	0	0.8674698795180723	0.8612099644128114	0.0004549611916176743	0.6995199209425418	0.00672568356847685	0.8455663761604526	0.09787182328421955	1.0919744953753447	-1.5767440930377898	0.23628182642437967	-0.002856154010087759	0.2479818483193272	0.39603960396039606	1
35000	-5075.68661876954	-193.0891944031446	-4882.597424366395	0.8641509433962264	0	0.8514056224899599	0.8754448398576512	0.0011137785892076368	0.7001239094463141	0.007621678033306842	0.8528192918293849	0.10570604898019936	1.084727846564945	-1.5958310320282973	0.16030833484331256	-0.0034521517260406916	0.24781956526771987	0.33663366336633666	1
35200	-5074.794916902813	-190.8378574691606	-4883.957059433653	0.8716981132075472	0	0.8634538152610441	0.8790035587188612	0.00048034150500139884	0.7007645295638305	-0.0031601899392511936	0.8507826696123377	0.13177990563076378	1.0866240960715805	-1.5858552547088514	0.2172803380535872	-0.005088564534193732	0.24925046270661433	0.4158415841584158	1
35400	-5077.460239352807	-187.60511976135984	-4889.855119591447	0.8660377358490566	0	0.8594377510040161	0.8718861209964412	-2.460341311740061e-05	0.7029091962258891	-0.006406753174179717	0.8497676158551758	0.12406294203674098	1.1235233171330796	-1.5978740284452615	0.22393842182342233	-0.005560339277986546	0.2509058950476642	0.37623762376237624	1
35600	-5077.151335584586	-184.73115250229415	-4892.420183082292	0.8641509433962264	0	0.8393574297188755	0.8861209964412812	-0.00013366333377365914	0.7034143309786193	-0.008856911016717352	0.851138390427158	0.14518656257416096	1.1672498849266963	-1.6568530805482553	0.22965738353352128	-0.00497214298077403	0.25081917541836357	0.3465346534653465	1
35800	-5079.600874469491	-185.40612312845136	-4894.19475134104	0.869811320754717	0	0.8594377510040161	0.8790035587188612	-0.00010264489951029556	0.7039991750473645	-0.004513914011493447	0.8492972407313752	0.10959836836156063	1.1970536921600219	-1.6605622241549596	0.31612881878694127	-0.0041795958734896195	0.25229212573359056	0.3465346534653465	1
36000	-5081.224173346606	-184.16439362201777	-4897.059779724588	0.879245283018868	0	0.8514056224899599	0.9039145907473309	0.00034995955976156463	0.7051033880192944	0.0007832596409298353	0.8511833515304579	0.135445423470498	1.1819530343566	-1.668996289537248	0.3133346134839086	-0.003956146276021388	0.2525341013313191	0.44554455445544555	1
36200	-5082.943654009014	-184.95868972558202	-4897.9849642834315	0.8735849056603774	0	0.8554216867469879	0.8896797153024911	0.0001463131802418668	0.7055082721993706	0.0012580711208663021	0.8505780653202906	0.1329626977004049	1.182084871692563	-1.6088189147825422	0.29679646486701783	-0.004190980064616613	0.2538818824607596	0.3564356435643564	1
36400	-5082.182899900989	-187.2681347265554	-4894.914765174433	0.8716981132075472	0	0.8433734939759037	0.896797153024911	0.0004985219920800131	0.7046043829099219	-0.0005504953598090876	0.8491458097930028	0.11630401870486949	1.1606102717529685	-1.6234738527766777	0.27616939132113955	-0.004608807462037075	0.25320349837646916	0.37623762376237624	1
36600	-5083.147239218646	-186.95906578026825	-4896.188173438378	0.8679245283018868	0	0.8554216867469879	0.8790035587188612	0.00012320888736625502	0.7051689052299267	0.004708546138443121	0.8493082680616486	0.06453460162025627	1.1557495971585947	-1.5777258282161575	0.3009968663777037	-0.0053669267171659275	0.2540654425643779	0.42574257425742573	1
36800	-5085.999964992527	-189.34402651058775	-4896.655938481939	0.8603773584905661	0	0.8594377510040161	0.8612099644128114	-0.00013811889209452041	0.7055226533420187	0.004708546138443121	0.8493082680616486	0.06389280197793487	1.1308233966296442	-1.585651702707305	0.2421152146395366	-0.005677887808061753	0.25498139151421356	0.42574257425742573	1
37000	-5091.06912055441	-197.17601738410923	-4893.8931031703005	0.8547169811320755	0	0.8554216867469879	0.8540925266903915	0.0009014239968037152	0.7052415291352359	0.006500360928220675	0.8399078017463405	0.01453477851966122	1.1313207638410834	-1.592992321882517	0.2247313725709805	-0.006162908557747531	0.25514868818112113	0.38613861386138615	1
37200	-5089.089101056174	-188.81853249928201	-4900.270568556892	0.8622641509433963	0	0.8554216867469879	0.8683274021352313	-0.0017514752106685353	0.7075657305977003	0.013148908760666756	0.8352242840772095	-0.019387572220028525	1.2052895806613313	-1.6077217168057516	0.2054774351779853	-0.006785441709372559	0.2564963041565838	0.4158415841584158	1
37400	-5094.3620882870655	-190.21408534679205	-4904.148002940274	0.8867924528301887	0	0.8634538152610441	0.9074733096085409	-0.0005353482100046423	0.7090791334613529	0.015164249170749057	0.8350428494127778	0.016031078353631614	1.215103076046055	-1.5879036357061527	0.16315072263107208	-0.0066711978750323446	0.2569965262039984	0.42574257425742573	1
37600	-5099.561418573734	-187.60017945937034	-4911.961239114364	0.8622641509433963	0	0.8634538152610441	0.8612099644128114	-0.0005561388993590119	0.7112602692801179	0.019953517482978352	0.8428719544391285	0.021377538502968814	1.239563719852667	-1.5870401136368741	0.18391831428529115	-0.007971378726087941	0.25841721220895203	0.42574257425742573	1
37800	-5100.76332507652	-187.43784389382478	-4913.3254811826955	0.8716981132075472	0	0.8674698795180723	0.8754448398576512	-0.00021406336475540195	0.7123463776358964	0.018238395449232392	0.8376211123443502	0.027635978020223686	1.2230896911606342	-1.5910749743072672	0.21934017490538335	-0.008657950129394559	0.26005919098365293	0.4158415841584158	1
38000	-5107.214748097129	-188.1737262409307	-4919.041021856198	0.8867924528301887	0	0.8674698795180723	0.9039145907473309	-0.000454503740916356	0.7146236625825966	0.022949558274828495	0.8384100699208646	0.005307968113366384	1.2089946838114891	-1.6470426439206727	0.20891214096362323	-0.008135372167155043	0.2613077138955454	0.4158415841584158	1
38200	-5112.089465822556	-189.6582807233906	-4922.431185099165	0.8811320754716981	0	0.8554216867469879	0.9039145907473309	0.0006698863435907204	0.7157418777333964	0.015695917331074723	0.8412227083644752	0.012036642477251457	1.2184712703452918	-1.6112547263122854	0.2693805199689927	-0.008613040848849797	0.2606076016968719	0.3564356435643564	1
38400	-5119.2513259520865	-186.91780102562655	-4932.33352492646	0.8811320754716981	0	0.8514056224899599	0.9074733096085409	-0.0009635458050334732	0.718542645906923	0.016558836079309615	0.8479258562406254	0.03446173523029609	1.2801473875502567	-1.684148882165108	0.28686819854981693	-0.008584040817577254	0.2606408909599537	0.43564356435643564	1
38600	-5119.193296038163	-187.50410993434917	-4931.689186103814	0.8811320754716981	0	0.8594377510040161	0.900355871886121	-0.0005120382075890806	0.7171918648939974	0.016013038413124136	0.8569689419267766	0.020397413120433458	1.3044622446967935	-1.6886812249024914	0.2877915774941476	-0.010190349668940621	0.2611185101207041	0.4158415841584158	1
38800	-5120.249104945413	-183.92111304742414	-4936.327991897989	0.8830188679245283	0	0.8634538152610441	0.900355871886121	-0.0013756466494349844	0.7194316316170025	0.018879022757677014	0.8520675505578276	0.047788008033327896	1.314453980906568	-1.713218896703063	0.2480170667648319	-0.009939222605647023	0.2606899773040153	0.40594059405940597	1
39000	-5120.614698957456	-185.59580471161422	-4935.018894245842	0.8924528301886793	0	0.8393574297188755	0.9395017793594306	-0.0007151281945023669	0.7188417521637176	0.01309355525795455	0.854204415018826	0.011054629490486724	1.3034141338436744	-1.6399090980058229	0.22018000242448646	-0.008778861588260136	0.26140583029747994	0.33663366336633666	1
39200	-5120.834661613554	-185.12388026043	-4935.710781353124	0.8735849056603774	0	0.8473895582329317	0.896797153024911	-0.001143144141718726	0.719543557957832	0.024721368508985476	0.8489719469531493	0.03616428603561778	1.304317458647457	-1.6022160032923973	0.22002312864342205	-0.008879418272676038	0.26215751787192476	0.36633663366336633	1
39400	-5119.378224563171	-184.2476870702355	-4935.130537492935	0.8849056603773585	0	0.8473895582329317	0.9181494661921709	-0.0007313171290872319	0.7201312593261812	0.02642390313618845	0.8438048239536404	0.01157096133413079	1.2688520825242313	-1.585194228323984	0.21957167165232097	-0.009350839514004011	0.2619678726210869	0.38613861386138615	1
39600	-5121.644840283236	-185.46767812551366	-4936.177162157722	0.879245283018868	0	0.8554216867469879	0.900355871886121	-0.0009169318269423332	0.720187829379194	0.0243191063900999	0.8482109443693174	0.042696718851480735	1.263084696658756	-1.6018575704419316	0.23077875850283183	-0.009730685899984954	0.2621171369189257	0.3465346534653465	1
39800	-5125.00721350108	-188.73930307684805	-4936.267910424232	0.8716981132075472	0	0.8433734939759037	0.896797153024911	-4.540817253195046e-05	0.7204139149451293	0.02608801875099129	0.8466563865571024	0.01020357530536879	1.2654647948666358	-1.643938491849243	0.2295874208866359	-0.008760778778510338	0.26052644164886013	0.4158415841584158	1
40000	-5128.8999506662285	-191.3385135360051	-4937.561437130224	0.8471698113207548	0	0.8473895582329317	0.8469750889679716	0.0003490549474767588	0.720839281176347	0.026203085209767954	0.8453188578386752	-0.0005992564558533136	1.291486254962742	-1.620156313492014	0.2335451333355113	-0.009428848214401483	0.26037676318394776	0.38613861386138615	1
40200	-5128.965132343463	-187.97197946073737	-4940.993152882726	0.879245283018868	0	0.8353413654618473	0.9181494661921709	0.0015532338296113716	0.7224728018889514	0.030875564224873434	0.8446634320983335	-0.03466140120530167	1.266684744462357	-1.6449535456592248	0.21122151698293506	-0.009914904435801876	0.2605461431817518	0.4158415841584158	1
40400	-5133.288623387423	-187.54781008045364	-4945.740813306969	0.869811320754717	0	0.8393574297188755	0.896797153024911	0.0018196131439570922	0.7246399685402236	0.03044540150084704	0.8446031515363126	-0.011855810158424454	1.2421231297772393	-1.6472137074688464	0.20373798090248021	-0.009833424619558042	0.26024495504504264	0.38613861386138615	1
40600	-5136.235861419808	-189.10231448318893	-4947.1335469366195	0.8584905660377359	0	0.8353413654618473	0.8790035587188612	0.00139094027902859	0.725415651247612	0.02563761048397833	0.8427805186889552	0.029550431070813003	1.2374943784781547	-1.6211077295478684	0.20242904687427365	-0.009758573528101229	0.26059756033739634	0.38613861386138615	1
40800	-5138.832789084219	-184.8742097178606	-4953.958579366359	0.8660377358490566	0	0.8473895582329317	0.8825622775800712	0.0008948125532723747	0.7276188592451239	0.028332835348052646	0.8484588819654907	0.02475261397928475	1.2382030949885405	-1.612600070119627	0.22692770162811954	-0.009691682440117784	0.26097575273230533	0.37623762376237624	1
41000	-5141.001478527242	-187.4396670677876	-4953.5618114594545	0.8584905660377359	0	0.8514056224899599	0.8647686832740213	0.0018962777623933304	0.7274105681532066	0.03106339116116189	0.8459077249333572	0.016402207358871254	1.2650239794586768	-1.6250748936270618	0.2100627582647983	-0.010114690925345953	0.2612958906584428	0.37623762376237624	1
41200	-5143.310406069843	-187.61102741505485	-4955.699378654788	0.8528301886792453	0	0.8232931726907631	0.8790035587188612	0.0016545469985627908	0.7285445279007333	0.031159072169991368	0.8400871951880693	0.011933157576279139	1.286351181764538	-1.663905440842377	0.20712055433695933	-0.010638023764121601	0.2616554257457603	0.33663366336633666	1
41400	-5142.1568133079145	-186.09385303372346	-4956.062960274191	0.8490566037735849	0	0.8714859437751004	0.8291814946619217	0.0008236341038760888	0.7284204583448393	0.03106268004178005	0.8446615976912912	0.039055937235988075	1.269406518159451	-1.6699591198185104	0.15915889098938749	-0.010153855774131635	0.26192256871483877	0.4752475247524752	1
41600	-5144.429355808279	-187.66017175499846	-4956.769184053281	0.8528301886792453	0	0.8674698795180723	0.8398576512455516	-0.0007372121355147474	0.7290153092352281	0.0317303671499986	0.8408312625893807	0.04578648639219572	1.262085751154537	-1.7483187104341253	0.16417907004913623	-0.009220500710635671	0.26261398697658445	0.39603960396039606	1
41800	-5142.057614529953	-186.5218472917004	-4955.535767238252	0.879245283018868	0	0.8393574297188755	0.9145907473309609	-0.0009629920545092746	0.7286832171743757	0.03342897512200501	0.8432756907307182	0.04179799924647868	1.2075725210072308	-1.797022912487155	0.23128432685731018	-0.008762712824889987	0.26366770515687044	0.40594059405940597	1
42000	-5143.818453153615	-187.63005339139974	-4956.188399762215	0.8660377358490566	0	0.8313253012048193	0.896797153024911	-0.001368074775399432	0.7289130720733986	0.03257216964119135	0.8440737982951909	0.07208772647515158	1.202543210567204	-1.7579086047386825	0.18376784575899283	-0.009248265477598567	0.2640912133977933	0.38613861386138615	1
42200	-5159.68947557452	-191.0841292504832	-4968.605346324037	0.869811320754717	0	0.8273092369477911	0.9074733096085409	0.0005860678960186685	0.7338120611046433	0.03556937117217983	0.8441947710733504	0.11782137523520299	1.201265858502047	-1.7600483206700668	0.14409734714827618	-0.009509684089369698	0.264421390709536	0.31683168316831684	1
42400	-5157.793712958681	-186.35299827228727	-4971.440714686393	0.8566037735849057	0	0.8473895582329317	0.8647686832740213	0.0007469380087620909	0.7345590040060928	0.037378751720115386	0.847654229747796	0.13046253819427628	1.196667213065361	-1.8246256357795296	0.15462849307923607	-0.00874350175830648	0.2652693346068155	0.2871287128712871	1
42600	-5163.717190429689	-190.37336249010892	-4973.3438279395805	0.8830188679245283	0	0.8192771084337349	0.9395017793594306	-0.0003472199960380089	0.7346088475120752	0.029790727062131414	0.8588669995766272	0.1314411592297383	1.1558453074429595	-1.812182326062548	0.16240261854391444	-0.008069845387396907	0.2666658819437974	0.4158415841584158	1
42800	-5168.4571140789	-190.9755139073402	-4977.48160017156	0.8603773584905661	0	0.8674698795180723	0.8540925266903915	-0.0016985035287633505	0.7358580221377606	0.028268874717415293	0.8617284406567344	0.15111369881813758	1.1525771708168355	-1.884206780977623	0.13896619956168338	-0.006686759954922249	0.26830690116316686	0.37623762376237624	1
43000	-5168.314024453077	-190.50754824910427	-4977.806476203972	0.8641509433962264	0	0.8554216867469879	0.8718861209964412	-0.0014611619311489113	0.7357817789041633	0.026093178163977496	0.8665057742737557	0.16214329210917766	1.1165434767489621	-1.8965289566543309	0.1365221598906065	-0.0073368979840024405	0.2691322953673092	0.38613861386138615	1
43200	-5171.224753952278	-190.10794352021776	-4981.11681043206	0.8735849056603774	0	0.8433734939759037	0.900355871886121	-0.002368161200808228	0.7368530814695877	0.023197410234217782	0.8663120230660404	0.1576305297126913	1.146110383699152	-1.906703045126208	0.09454678273424351	-0.007168440053175026	0.2695576737809358	0.3069306930693069	1
43400	-5171.188045873978	-191.24433711691844	-4979.9437087570595	0.8547169811320755	0	0.8473895582329317	0.8612099644128114	-0.0025727204890285582	0.7363341524349999	0.022136105609505255	0.8668044014527961	0.17811173716594123	1.1307903942065098	-1.9381293007615952	0.08255146104695332	-0.008242466430747684	0.270993482336863	0.36633663366336633	1
43600	-5171.08801041367	-189.55239863882383	-4981.535611774847	0.8603773584905661	0	0.8554216867469879	0.8647686832740213	-0.0036519073965161956	0.736385571249023	0.028475462899838707	0.8657828964304038	0.19289569536008863	1.191662175391069	-1.9589645685262276	0.11216965146989846	-0.007663937546302492	0.2728414947330711	0.3465346534653465	1
43800	-5172.714988430965	-188.82380716388587	-4983.8911812670785	0.8660377358490566	0	0.8393574297188755	0.8896797153024911	-0.002879053319241151	0.7367624544548971	0.026689226965094143	0.8707912929935494	0.20560305963450032	1.2047949922881207	-1.9433980575508714	0.146093157609499	-0.007738558740396812	0.27267988783311226	0.21782178217821782	1
44000	-5175.7392561573115	-190.03328009643684	-4985.7059760608745	0.869811320754717	0	0.8473895582329317	0.8896797153024911	-0.0041259757022796585	0.7368767229813957	0.028835035670237853	0.8790863305762666	0.12773283081406273	1.2005365095717224	-1.9201342377317208	0.13356788243631154	-0.008467339703512058	0.2723434089379316	0.3069306930693069	1
44200	-5185.929313534488	-190.12663374156062	-4995.802679792927	0.8773584905660378	0	0.8393574297188755	0.9110320284697508	-0.005052596531558609	0.7401360730402103	0.02976536486871965	0.8738483258901588	0.0684799243708311	1.3329653308938239	-1.948981079359727	0.15912143149264094	-0.008057833584184791	0.2728224796691986	0.44554455445544555	1
44400	-5189.804973351858	-189.42970623944205	-5000.375267112417	0.8584905660377359	0	0.8554216867469879	0.8612099644128114	-0.004637935175194636	0.742109631597304	0.02780298912935816	0.8701115446064338	0.0954325585716051	1.3466824053479363	-1.9341022440598932	0.11321852617147041	-0.008702282723352363	0.2735338446593111	0.38613861386138615	1
44600	-5192.962733382714	-188.73337238449574	-5004.229360998218	0.869811320754717	0	0.8473895582329317	0.8896797153024911	-0.005825421442923643	0.7426371149786468	0.03103564064129176	0.8753867429195257	0.09027128009826905	1.3871713127624004	-1.959228876548067	0.056184908655535	-0.009503827429835195	0.2749487777522386	0.40594059405940597	1
44800	-5192.2587651399135	-188.29862087392567	-5003.960144265988	0.8641509433962264	0	0.8353413654618473	0.8896797153024911	-0.005423230655281347	0.7423895487326483	0.0319401917142182	0.8779304287784246	0.08450764798546394	1.3785037232707311	-1.958837584201329	0.06950029413656995	-0.009997436531933484	0.27490804440650446	0.33663366336633666	1
45000	-5191.723582917395	-186.5798456552091	-5005.143737262186	0.8773584905660378	0	0.8514056224899599	0.900355871886121	-0.004447751983374112	0.7429386511356101	0.0350064420483253	0.8805602265927444	0.10644574550672428	1.3415938848540234	-1.9541810255893413	0.09227019530856007	-0.010487089220919264	0.2751474674965973	0.33663366336633666	1
45200	-5192.164397220079	-185.55304318868122	-5006.611354031398	0.869811320754717	0	0.8433734939759037	0.8932384341637011	-0.004231602882439647	0.7435075962501654	0.04293322499521801	0.8790340338867585	0.13308818160731503	1.336883422677424	-2.048578058705627	0.133411422687422	-0.010291979855892941	0.2761886782311197	0.37623762376237624	1
45400	-5197.324636021868	-185.51199463340376	-5011.812641388465	0.8716981132075472	0	0.8393574297188755	0.900355871886121	-0.004301603533426541	0.7453094012842819	0.045180185460803046	0.8824660600057149	0.11140765847285862	1.3283585081960627	-2.057866471701581	0.12954621687681778	-0.011463968846137464	0.2762546229454102	0.4158415841584158	1
45600	-5198.659375123201	-186.5522346326512	-5012.10714049055	0.8641509433962264	0	0.8032128514056225	0.9181494661921709	-0.0034281095378001472	0.7452770453637266	0.0481671152755293	0.8824737596596777	0.10541573363553493	1.335007209705361	-2.084665269542251	0.1641968268148107	-0.012981090073470909	0.27710906627954096	0.3465346534653465	1
45800	-5190.772661080347	-182.45765054416285	-5008.315010536184	0.8849056603773585	0	0.8433734939759037	0.9217081850533808	-0.0037889384161826863	0.7445154231409109	0.040383404072189995	0.8760749776448765	0.12235591741644296	1.3220101955723722	-2.0302471299735014	0.1402171688514057	-0.013528185947182218	0.27782159738925366	0.3465346534653465	1
46000	-5195.353223597993	-185.5206749207529	-5009.83254867724	0.879245283018868	0	0.8393574297188755	0.9145907473309609	-0.005256980898060922	0.7449037799880285	0.040586818752329064	0.8772743703656352	0.11890631554811756	1.327281020953243	-2.006051922899548	0.15008370233947324	-0.01350554429563435	0.2788177851174913	0.3465346534653465	1
46200	-5205.334116027439	-188.8974396823284	-5016.436676345111	0.8660377358490566	0	0.8313253012048193	0.896797153024911	-0.005270534373197356	0.7465441478365513	0.04189213782296508	0.878807233284187	0.11043546656992859	1.4074632825488473	-1.998730465774486	0.15214951757307638	-0.011913670416275512	0.279561731096522	0.27722772277227725	1
46400	-5207.509690836044	-193.02420332056667	-5014.485487515477	0.8830188679245283	0	0.8313253012048193	0.9288256227758007	-0.005163753459563834	0.746791247053675	0.03270368739919782	0.8746801741183795	0.1116673281208298	1.3483996747159581	-1.9862518360347778	0.12016526076076196	-0.011146471241357704	0.27931282646032457	0.38613861386138615	1
46600	-5202.689650310274	-189.92666841589363	-5012.762981894381	0.879245283018868	0	0.8594377510040161	0.896797153024911	-0.004804959185918691	0.745978415282364	0.03026531659907439	0.878340635505104	0.10604781380366538	1.325165962414207	-2.0061182694232733	0.09608427165560905	-0.010163970775907244	0.2797823647571155	0.297029702970297	1
46800	-5207.052578749643	-189.70295272770545	-5017.349626021937	0.8754716981132076	0	0.8393574297188755	0.9074733096085409	-0.005107216856820179	0.7474850771449647	0.029508833451726686	0.8797247906901404	0.10608239249310031	1.338944847168029	-2.0332244815410316	0.1484734581613378	-0.009911056372256472	0.2799355787058859	0.38613861386138615	1
47000	-5212.107485535308	-190.61918972866619	-5021.488295806642	0.8660377358490566	0	0.8192771084337349	0.9074733096085409	-0.004590096081588544	0.7487015230805363	0.033378131138544334	0.8829960095451805	0.1067539924377323	1.3395475693351577	-1.9995991937304711	0.15775856417350814	-0.010858894221641307	0.2817491842589401	0.43564356435643564	1
47200	-5205.884127824814	-184.2250736345257	-5021.659054190288	0.8830188679245283	0	0.8554216867469879	0.9074733096085409	-0.004044013755769486	0.7492824360958731	0.03882309753288441	0.8767409725132762	0.12734818215254184	1.328489436519628	-2.0401015793956243	0.11079471233159849	-0.010494025519344256	0.2832702037681587	0.49504950495049505	1
47400	-5212.089034743603	-190.12728114684586	-5021.961753596757	0.8773584905660378	0	0.8594377510040161	0.8932384341637011	-0.0040809543809715845	0.7490280775945087	0.026538383006878406	0.8841646930028	0.10354091250559103	1.2912795765628362	-2.124925218539193	0.11781378603256257	-0.010136146704442206	0.28381870616979105	0.4158415841584158	1
47600	-5205.080550094966	-180.82539777158175	-5024.255152323384	0.8603773584905661	0	0.8313253012048193	0.8861209964412812	-0.004215046909328106	0.7500183133484929	0.03169961569403304	0.8850000705870588	0.13383802435325862	1.263426315985853	-2.1901873726017373	0.08903517090647776	-0.009180071708194454	0.2835550403587449	0.36633663366336633	1
47800	-5204.813267091218	-181.82795443561517	-5022.985312655603	0.8811320754716981	0	0.8714859437751004	0.8896797153024911	-0.003286750225315572	0.7499847221316688	0.031576216610249674	0.8803952434058742	0.13839555443789553	1.2585197205047054	-2.183089198142355	0.06510720340853962	-0.008986901554507517	0.283688149964008	0.37623762376237624	1
48000	-5204.864850681008	-184.0313155588242	-5020.833535122183	0.8660377358490566	0	0.8514056224899599	0.8790035587188612	-0.0051029760016413845	0.7487316302062973	0.02487029172463118	0.8833115999452626	0.1741794118421901	1.2670799283317036	-2.195444209484827	0.06221223260998586	-0.00904357672095021	0.2842324872898481	0.36633663366336633	1
48200	-5206.820807107369	-184.97740574080643	-5021.843401366562	0.8754716981132076	0	0.8634538152610441	0.8861209964412812	-0.006072196017672217	0.7492835727762375	0.01991453164592092	0.8812049668499767	0.1575166440502066	1.2682013317800693	-2.1853305841147685	0.03371660021730183	-0.0084300816161365	0.2851575615369328	0.33663366336633666	1
48400	-5208.729772681666	-184.37945557194155	-5024.3503171097245	0.879245283018868	0	0.8634538152610441	0.8932384341637011	-0.006124753558948792	0.7506027286037923	0.01760166158677363	0.8778026912592268	0.159253930930435	1.2626696628288894	-2.2260405113989736	0.06000144876074323	-0.008061900202524994	0.2848522352483846	0.27722772277227725	1
48600	-5212.81439052426	-186.8718727365324	-5025.942517787727	0.8735849056603774	0	0.8473895582329317	0.896797153024911	-0.006782327616491087	0.7516618259827962	0.021577280093482178	0.8780765654127879	0.18348303903975666	1.1998266944716032	-2.213944789610579	0.1159795666161552	-0.006932798577962652	0.28557374095813454	0.3564356435643564	1
48800	-5213.399288506996	-186.80151023992272	-5026.5977782670725	0.8811320754716981	0	0.8554216867469879	0.9039145907473309	-0.008382740760479217	0.7518499297269009	0.024929237406625275	0.8797651680165249	0.1752563339491266	1.1999272526652045	-2.151514662233455	0.12662845011089968	-0.0074121349634314725	0.2847828066182371	0.46534653465346537	1
49000	-5211.987781874258	-182.90900190471586	-5029.078779969542	0.879245283018868	0	0.8554216867469879	0.900355871886121	-0.008033714693548268	0.7525621053635391	0.02723097898692585	0.882864109863186	0.18714694135670254	1.1980361707460196	-2.1107141298365946	0.10939286830287816	-0.006956306750074264	0.2848619324065163	0.297029702970297	1
49200	-5214.183492072217	-183.15930603809738	-5031.024186034119	0.8867924528301887	0	0.8514056224899599	0.9181494661921709	-0.008821199720528208	0.7527244663741454	0.03010025945007838	0.8910519526939447	0.1842550286015884	1.173516954028882	-2.1315684655968954	0.15960182368155407	-0.007826083977203115	0.28513807807858665	0.38613861386138615	1
49400	-5214.615380694721	-182.8216838846745	-5031.793696810047	0.8660377358490566	0	0.8112449799196787	0.9145907473309609	-0.009231435946150342	0.7522180010158336	0.03231859189492018	0.8981605591184678	0.2093542007169607	1.1844445146266114	-2.093518183248696	0.17406753173971032	-0.008179194535087473	0.285894906881189	0.31683168316831684	1
49600	-5216.693361703959	-182.41815582659729	-5034.275205877362	0.8754716981132076	0	0.8393574297188755	0.9074733096085409	-0.00822989767650582	0.7528853152732412	0.025053451324776828	0.8991796948067959	0.19284694139025085	1.2107152588042807	-2.0821074312976022	0.1512746690912883	-0.008366625211179235	0.28668211568510144	0.4158415841584158	1
49800	-5219.200373752168	-181.23679440334817	-5037.96357934882	0.8735849056603774	0	0.8192771084337349	0.9217081850533808	-0.009052567951924708	0.7540848120719271	0.023920613453374488	0.9012266235609645	0.18261756855957942	1.2151792702647861	-2.0126126274587746	0.18733271029614448	-0.008271636866595107	0.2877091279202896	0.45544554455445546	1
50000	-5225.1586086067255	-182.87642988154593	-5042.28217872518	0.8716981132075472	0	0.8112449799196787	0.9252669039145908	-0.009724882067992937	0.7559737704837488	0.023126664182581122	0.9004577668578354	0.12473389686476875	1.20686990010358	-1.9845729470588438	0.18269000095283583	-0.008661404261698131	0.28769478626536965	0.39603960396039606	1
50200	-5226.393609753979	-183.9118508303062	-5042.481758923673	0.869811320754717	0	0.8232931726907631	0.9110320284697508	-0.008953939536723073	0.7563050260983993	0.027239970203047192	0.896747715498591	0.10645722759895374	1.205988554633946	-2.0061072216981506	0.24201959454266952	-0.009078917592247859	0.2890602768440857	0.36633663366336633	1
50400	-5229.472121085184	-185.04265418913712	-5044.4294668960465	0.8641509433962264	0	0.8072289156626506	0.9145907473309609	-0.009165984853177257	0.756575970461943	0.024484131715127946	0.9000484674026807	0.07497953313338185	1.223002352070608	-2.001574543099674	0.2482063920402984	-0.007905802958725526	0.29010303679583593	0.32673267326732675	1
50600	-5234.1730149667765	-185.4709988927757	-5048.702016074001	0.8603773584905661	0	0.7951807228915663	0.9181494661921709	-0.008978943215202744	0.7580446339478346	0.024189227528983084	0.8997171479818029	0.013750039590617503	1.241060392418741	-2.011856329740082	0.20166290507191453	-0.009196787827430582	0.2912341758979678	0.36633663366336633	1
