index	Latitude	Longitude	Age Max	Age Min	ID	Openness	mean_age
933	41.96	-121.51	2.66	2.66	5530	Closed	2.66
934	41.96	-121.51	2.67	2.67	5531	Closed	2.67
935	41.96	-121.51	2.69	2.69	5532	Closed	2.69
936	41.96	-121.51	2.71	2.71	5533	Closed	2.71
937	41.96	-121.51	2.72	2.72	5534	Closed	2.72
938	41.96	-121.51	2.72	2.72	5535	Closed	2.72
939	41.96	-121.51	2.73	2.73	5536	Closed	2.73
940	41.96	-121.51	2.75	2.75	5537	Closed	2.75
941	41.96	-121.51	2.76	2.76	5538	Closed	2.76
942	41.96	-121.51	2.76	2.76	5539	Closed	2.76
943	41.96	-121.51	2.77	2.77	5540	Closed	2.77
944	41.96	-121.51	2.78	2.78	5541	Closed	2.78
945	41.96	-121.51	2.79	2.79	5542	Closed	2.79
946	41.96	-121.51	2.8	2.8	5543	Closed	2.8
947	41.96	-121.51	2.81	2.81	5544	Closed	2.81
948	41.96	-121.51	2.82	2.82	5545	Closed	2.82
949	41.96	-121.51	2.82	2.82	5546	Closed	2.82
950	41.96	-121.51	2.83	2.83	5547	Closed	2.83
951	41.96	-121.51	2.95	2.95	5548	Closed	2.95
952	41.96	-121.51	2.86	2.86	5549	Closed	2.86
953	41.96	-121.51	2.86	2.86	5550	Closed	2.86
954	41.96	-121.51	2.87	2.87	5551	Closed	2.87
955	41.96	-121.51	2.89	2.89	5552	Closed	2.89
956	41.96	-121.51	2.9	2.9	5553	Closed	2.9
957	41.96	-121.51	2.92	2.92	5554	Closed	2.92
958	41.96	-121.51	2.93	2.93	5555	Closed	2.93
959	41.96	-121.51	2.95	2.95	5556	Closed	2.95
960	41.96	-121.51	2.96	2.96	5557	Closed	2.96
961	41.96	-121.51	2.97	2.97	5558	Closed	2.97
962	41.96	-121.51	2.99	2.99	5559	Closed	2.99
963	41.96	-121.51	3.0	3.0	5560	Closed	3.0
964	41.96	-121.51	3.0	3.0	5561	Closed	3.0
965	41.96	-121.51	3.01	3.01	5562	Closed	3.01
966	41.96	-121.51	3.01	3.01	5563	Closed	3.01
967	41.96	-121.51	3.02	3.02	5564	Closed	3.02
968	65.98	-162.99	5.9	5.5	5565	Closed	5.7
969	65.98	-162.99	5.9	5.5	5566	Closed	5.7
970	65.98	-162.99	5.9	5.5	5567	Closed	5.7
971	65.98	-162.99	5.9	5.5	5568	Closed	5.7
972	65.98	-162.99	5.9	5.5	5569	Closed	5.7
973	65.98	-162.99	5.9	5.5	5570	Closed	5.7
974	79.88	-99.05	3.1	2.9	5571	Closed	3.0
975	70.52	-152.46	3.0	2.0	5572	Open/closed	2.5
976	70.52	-152.46	3.0	2.0	5573	Open/closed	2.5
977	70.52	-152.46	3.0	2.0	5574	Open/closed	2.5
978	70.52	-152.46	3.0	2.0	5575	Open/closed	2.5
979	70.52	-152.46	3.0	2.0	5576	Open/closed	2.5
980	70.52	-152.46	3.0	2.0	5577	Open/closed	2.5
981	70.52	-152.46	3.0	2.0	5578	Open/closed	2.5
982	70.52	-152.46	3.0	2.0	5579	Open/closed	2.5
983	70.52	-152.46	3.0	2.0	5580	Open/closed	2.5
984	70.52	-152.46	3.0	2.0	5581	Open/closed	2.5
985	36.22	-106.47	23.0	15.0	5585	Not possible to determine	19.0
986	36.04	-107.05	24.0	15.0	5586	Not possible to determine	19.5
987	35.74	-106.76	24.0	15.0	5587	Not possible to determine	19.5
988	35.47	-106.85	23.0	15.0	5588	Not possible to determine	19.0
989	43.68	-115.832	12.0	10.0	5773	Open	11.0
990	44.314	-123.297	11.6	7.25	5774	Closed	9.425
991	44.314	-123.297	11.6	7.25	5775	Closed	9.425
992	44.314	-123.297	11.6	7.25	5776	Closed	9.425
993	44.314	-123.297	11.6	7.25	5777	Closed	9.425
994	44.314	-123.297	11.6	7.25	5778	Closed	9.425
995	44.314	-123.297	11.6	7.25	5779	Closed	9.425
996	44.314	-123.297	11.6	7.25	5780	Closed	9.425
997	38.7	-75.7	3.6	2.6	5782	Closed	3.1
998	36.7	-76.3	3.6	2.6	5783	Closed	3.1
999	36.3	-76.7	3.6	2.6	5784	Closed	3.1
1000	37.2	-76.5	5.3	2.6	5785	Closed	3.95
1001	36.95	-76.6	5.3	2.6	5786	Closed	3.95
1002	38.67	-75.3	11.6	5.3	5787	Closed	8.45
1003	38.7	-76.8	11.6	5.3	5791	Closed	8.45
1004	38.8	-75.4	11.6	5.3	5792	Closed	8.45
1005	39.2	-75.5	11.6	5.3	5795	Closed	8.45
1006	38.0	-76.5	12.0	9.0	5796	Closed	10.5
1007	39.2	-75.5	16.0	11.6	5798	Closed	13.8
1008	39.2	-75.5	16.0	11.6	5799	Closed	13.8
1009	39.8	-76.0	12.0	9.0	5800	Closed	10.5
1010	43.08	-99.83	13.6	10.3	5972	Open	11.95
1011	43.08	-99.83	13.6	10.3	5973	Open	11.95
1012	43.08	-99.83	13.6	10.3	5974	Open	11.95
1013	43.08	-99.83	13.6	10.3	5975	Open	11.95
1014	43.08	-101.75	13.6	10.3	5976	Open	11.95
1015	43.12	-101.75	13.6	10.3	5977	Open	11.95
1016	43.25	-99.4	13.6	10.3	5978	Open	11.95
1017	43.17	-101.66	13.6	10.3	5979	Open	11.95
1018	43.12	-101.75	13.6	10.3	5980	Open	11.95
1019	43.12	-101.75	13.6	10.3	5981	Open	11.95
1020	43.12	-102.0	13.6	10.3	5982	Open	11.95
1021	43.12	-102.0	13.6	10.3	5983	Open	11.95
1022	43.12	-102.0	13.6	10.3	5984	Open	11.95
1023	43.12	-102.0	13.6	10.3	5985	Open	11.95
1024	43.08	-102.0	13.6	10.3	5986	Open	11.95
1025	43.12	-101.75	13.6	10.3	5987	Open	11.95
1026	43.08	-99.8	13.6	10.3	5988	Open	11.95
1027	43.08	-99.8	13.6	10.3	5989	Open	11.95
1028	43.06	-99.8	13.6	10.3	5990	Open	11.95
1029	43.08	-99.83	13.6	10.3	5991	Open	11.95
1030	43.08	-99.83	13.6	10.3	5992	Open	11.95
1031	43.12	-101.7	13.6	10.3	5993	Open	11.95
1032	43.12	-101.7	13.6	10.3	5994	Open	11.95
1033	43.08	-99.83	13.6	10.3	5995	Open	11.95
1034	43.12	-101.8	13.6	10.3	5996	Open	11.95
1035	43.12	-102.0	13.6	10.3	5997	Open	11.95
1036	42.8	-100.0	13.6	10.3	5998	Open	11.95
1037	43.08	-99.83	13.6	10.3	5999	Open	11.95
1038	42.8	-99.8	13.6	10.3	6000	Open	11.95
1039	42.73	-99.75	13.6	10.3	6001	Open	11.95
1040	42.8	-100.05	13.6	10.3	6002	Open	11.95
1041	42.85	-100.5	13.6	10.3	6003	Open	11.95
1042	42.98	-100.9	13.6	10.3	6004	Open	11.95
1043	43.2	-101.33	13.6	10.3	6005	Open	11.95
1044	42.85	-100.5	13.6	10.3	6006	Open	11.95
1045	42.81	-101.75	13.6	10.3	6007	Open	11.95
1046	42.87	-101.45	13.6	10.3	6008	Open	11.95
1047	42.87	-101.45	13.6	10.3	6009	Open	11.95
1048	42.67	-99.75	13.6	10.3	6010	Open	11.95
1049	42.72	-99.75	13.6	10.3	6011	Open	11.95
1050	42.68	-100.83	13.6	10.3	6012	Open	11.95
1051	42.68	-100.83	13.6	10.3	6013	Open	11.95
1052	42.68	-100.83	13.6	10.3	6014	Open	11.95
1053	42.81	-100.9	13.6	10.3	6015	Open	11.95
1054	42.67	-100.83	13.6	10.3	6016	Open	11.95
1055	42.67	-100.83	13.6	10.3	6017	Open	11.95
1056	42.67	-100.85	13.6	10.3	6018	Open	11.95
1057	42.81	-101.09	13.6	10.3	6019	Open	11.95
1058	43.25	-99.4	13.6	10.3	6020	Open	11.95
1059	42.9	-100.55	13.6	10.3	6021	Open	11.95
1060	42.65	-99.78	13.6	10.3	6022	Open	11.95
1061	42.55	-99.73	13.6	10.3	6023	Open	11.95
1062	64.0	-148.5	23.0	16.0	6030	Closed	19.5
1063	64.0	-148.5	23.0	16.0	6031	Closed	19.5
1064	63.86	-149.02	23.0	11.6	6032	Closed	17.3
1065	64.0	-148.5	16.0	11.6	6033	Closed	13.8
1066	64.0	-148.5	16.0	11.6	6034	Closed	13.8
1067	64.0	-148.5	16.0	11.6	6035	Closed	13.8
1068	64.0	-148.5	8.5	7.7	6036	Closed	8.1
1069	64.0	-148.5	8.5	7.7	6037	Closed	8.1
1070	33.78	-118.261	16.3	10.3	6134	Open	13.3
1071	33.78	-118.261	16.3	10.3	6135	Open	13.3
1072	33.78	-118.261	16.3	10.3	6136	Open	13.3
1073	33.78	-118.261	16.3	10.3	6137	Open	13.3
1074	33.78	-118.261	16.3	10.3	6138	Open	13.3
1075	33.78	-118.261	16.3	10.3	6139	Open	13.3
1076	33.78	-118.261	16.3	10.3	6140	Open	13.3
1077	33.78	-118.261	16.3	10.3	6141	Open	13.3
1078	33.78	-118.261	16.3	10.3	6142	Open	13.3
1079	33.78	-118.261	16.3	10.3	6143	Open	13.3
1080	33.78	-118.261	16.3	10.3	6144	Open	13.3
1081	33.78	-118.261	16.3	10.3	6145	Open	13.3
1082	33.78	-118.261	16.3	10.3	6146	Open	13.3
1083	33.78	-118.261	16.3	10.3	6147	Open	13.3
1084	33.78	-118.261	16.3	10.3	6148	Open	13.3
1085	33.78	-118.261	16.3	10.3	6149	Open	13.3
1086	33.78	-118.261	16.3	10.3	6150	Open	13.3
1087	33.78	-118.261	16.3	10.3	6151	Open	13.3
1088	33.78	-118.261	16.3	10.3	6152	Open	13.3
1089	33.78	-118.261	16.3	10.3	6153	Open	13.3
1090	33.78	-118.261	16.3	10.3	6154	Open	13.3
1091	33.78	-118.261	16.3	10.3	6155	Open	13.3
1092	33.78	-118.261	16.3	10.3	6156	Open	13.3
1093	33.78	-118.261	16.3	10.3	6157	Open	13.3
1094	33.78	-118.261	16.3	10.3	6158	Open	13.3
1095	33.78	-118.261	16.3	10.3	6159	Open	13.3
1096	33.78	-118.261	16.3	10.3	6160	Open	13.3
1097	33.78	-118.261	16.3	10.3	6161	Open	13.3
1098	33.78	-118.261	16.3	10.3	6162	Open	13.3
1099	33.78	-118.261	16.3	10.3	6163	Open	13.3
1100	33.78	-118.261	16.3	10.3	6164	Open	13.3
1101	33.78	-118.261	16.3	10.3	6165	Open	13.3
1102	33.78	-118.261	16.3	10.3	6166	Open	13.3
1103	33.78	-118.261	16.3	10.3	6167	Open	13.3
1104	33.78	-118.261	16.3	10.3	6168	Open	13.3
1105	33.78	-118.261	16.3	10.3	6169	Open	13.3
1106	44.97	-117.52	16.0	11.6	6170	Closed	13.8
1107	44.97	-117.52	16.0	11.6	6171	Closed	13.8
1108	44.97	-117.52	16.0	11.6	6172	Closed	13.8
1109	44.97	-117.52	16.0	11.6	6173	Closed	13.8
1110	44.97	-117.52	16.0	11.6	6174	Closed	13.8
1111	44.97	-117.52	16.0	11.6	6175	Closed	13.8
1112	44.97	-117.52	16.0	11.6	6176	Closed	13.8
1113	44.97	-117.52	16.0	11.6	6177	Closed	13.8
1114	44.97	-117.52	16.0	11.6	6178	Closed	13.8
1115	39.4	-100.93	7.0	6.0	6545	Open	6.5
1116	54.023	-131.794	6.6	5.3	6698	Closed	5.949999999999999
1117	54.023	-131.794	6.6	5.3	6699	Closed	5.949999999999999
1118	31.847	-91.656	8.68	8.68	6700	Closed	8.68
1119	31.847	-91.656	8.68	8.68	6701	Closed	8.68
1120	39.26	-120.62	7.2	3.6	6740	Open/closed	5.4
1121	38.3	-120.34	7.2	3.6	6741	Open/closed	5.4
1122	44.79566666666666	-113.24477777777778	21.571004237811856	21.571004237811856	6779	Open	21.571004237811856
1123	44.79566666666666	-113.24477777777778	21.499473246913606	21.499473246913606	6780	Open	21.499473246913606
1124	44.79566666666666	-113.24477777777778	21.31393533324547	21.31393533324547	6781	Open	21.31393533324547
1125	44.79566666666666	-113.24477777777778	20.978622328308347	20.978622328308347	6782	Open	20.978622328308347
1126	44.80936111111111	-113.27172222222222	20.727289562040728	20.727289562040728	6783	Open	20.727289562040728
1127	44.81041666666666	-113.25816666666667	19.44032238950529	19.44032238950529	6784	Open	19.44032238950529
1128	44.81041666666666	-113.25816666666667	19.407551163955358	19.407551163955358	6785	Open	19.407551163955358
1129	44.81041666666666	-113.25816666666667	19.356557334051725	19.356557334051725	6786	Open	19.356557334051725
1130	44.810916666666664	-113.25938888888889	18.927170944499018	18.927170944499018	6787	Open	18.927170944499018
1131	44.802861111111106	-113.24558333333333	18.83905801830141	18.83905801830141	6788	Open	18.83905801830141
1132	44.802861111111106	-113.24558333333333	18.720305654949613	18.720305654949613	6789	Open	18.720305654949613
1133	44.802861111111106	-113.24558333333333	18.454473521679102	18.454473521679102	6790	Open	18.454473521679102
1134	44.81022222222222	-113.25094444444444	17.7560482463436	17.7560482463436	6791	Open	17.7560482463436
1135	44.805027777777774	-113.24019444444444	17.723864606554585	17.723864606554585	6792	Open	17.723864606554585
1136	44.805027777777774	-113.24019444444444	17.636836690520894	17.636836690520894	6793	Open	17.636836690520894
1137	44.805027777777774	-113.24019444444444	17.310289568675724	17.310289568675724	6794	Open	17.310289568675724
1138	44.805027777777774	-113.24019444444444	17.240871974507858	17.240871974507858	6795	Open	17.240871974507858
1139	44.80811111111111	-113.23116666666667	16.826730605448805	16.826730605448805	6796	Open	16.826730605448805
1140	44.80811111111111	-113.23116666666667	16.61919635363257	16.61919635363257	6797	Open	16.61919635363257
1141	44.80811111111111	-113.23116666666667	16.22014563459855	16.22014563459855	6798	Open	16.22014563459855
1142	44.80811111111111	-113.23116666666667	16.154615751193443	16.154615751193443	6799	Open	16.154615751193443
1143	44.80811111111111	-113.23116666666667	16.066300756823022	16.066300756823022	6800	Open	16.066300756823022
1144	44.80777777777777	-113.23005555555555	16.057681498832903	16.057681498832903	6801	Open	16.057681498832903
1145	44.80777777777777	-113.23005555555555	15.986159208602981	15.986159208602981	6802	Open	15.986159208602981
1146	44.80777777777777	-113.23005555555555	15.679967278257305	15.679967278257305	6803	Open	15.679967278257305
1147	45.792944444444444	-111.46355555555556	10.42	9.58	6804	Open	10.0
1148	45.792944444444444	-111.46355555555556	10.42	9.58	6805	Open	10.0
1149	45.792944444444444	-111.46355555555556	10.42	9.58	6806	Open	10.0
1150	45.792944444444444	-111.46355555555556	10.42	9.58	6807	Open	10.0
1151	45.792944444444444	-111.46355555555556	10.42	9.58	6808	Open	10.0
1152	45.792944444444444	-111.46355555555556	10.42	9.58	6809	Open	10.0
1153	45.435805555555554	-112.445583333333	5.66	5.2	6810	Open	5.43
1154	45.435805555555554	-112.44558333333333	5.66	5.2	6811	Open	5.43
1155	45.435805555555554	-112.44558333333333	5.66	5.2	6812	Open	5.43
1156	45.435805555555554	-112.44558333333333	5.66	5.2	6813	Open	5.43
1157	45.435805555555554	-112.44558333333333	5.66	5.2	6814	Open	5.43
1158	45.435805555555554	-112.44558333333333	5.66	5.2	6815	Open	5.43
1159	45.435805555555554	-112.44558333333333	5.66	5.2	6816	Open	5.43
1160	45.435805555555554	-112.44558333333333	5.66	5.2	6817	Open	5.43
1161	45.435805555555554	-112.44558333333333	5.66	5.2	6818	Open	5.43
1162	45.435805555555554	-112.44558333333333	5.66	5.2	6819	Open	5.43
1163	45.435805555555554	-112.44558333333333	5.66	5.2	6820	Open	5.43
1164	45.435805555555554	-112.44558333333333	5.66	5.2	6821	Open	5.43
1165	45.435805555555554	-112.44558333333333	5.66	5.2	6822	Open	5.43
1166	45.435805555555554	-112.44558333333333	5.66	5.2	6823	Open	5.43
1167	45.435805555555554	-112.44558333333333	5.66	5.2	6824	Open	5.43
1168	45.435805555555554	-112.44558333333333	5.66	5.2	6825	Open	5.43
1169	45.435805555555554	-112.44558333333333	5.66	5.2	6826	Open	5.43
1170	45.435805555555554	-112.44558333333333	5.66	5.2	6827	Open	5.43
1171	45.435805555555554	-112.44558333333333	5.66	5.2	6828	Open	5.43
1172	45.435805555555554	-112.44558333333333	5.66	5.2	6829	Open	5.43
1173	45.435805555555554	-112.44558333333333	5.66	5.2	6830	Open	5.43
1174	45.435805555555554	-112.44558333333333	5.66	5.2	6831	Open	5.43
1175	45.435805555555554	-112.44558333333333	5.66	5.2	6832	Open	5.43
1176	45.435805555555554	-112.44558333333333	5.66	5.2	6833	Open	5.43
1177	45.435805555555554	-112.44558333333333	5.66	5.2	6834	Open	5.43
1178	45.435805555555554	-112.44558333333333	5.66	5.2	6835	Open	5.43
1179	45.435805555555554	-112.44558333333333	5.66	5.2	6836	Open	5.43
1180	45.435805555555554	-112.44558333333333	5.66	5.2	6837	Open	5.43
1181	45.435805555555554	-112.44558333333333	5.66	5.2	6838	Open	5.43
1182	45.435805555555554	-112.44558333333333	5.66	5.2	6839	Open	5.43
1183	45.435805555555554	-112.44558333333333	5.66	5.2	6840	Open	5.43
1184	45.435805555555554	-112.44558333333333	5.66	5.2	6841	Open	5.43
1185	45.435805555555554	-112.44558333333333	5.66	5.2	6842	Open	5.43
1186	45.435805555555554	-112.44558333333333	5.66	5.2	6843	Open	5.43
1187	45.435805555555554	-112.44558333333333	5.66	5.2	6844	Open	5.43
1188	45.435805555555554	-112.44558333333333	5.66	5.2	6845	Open	5.43
1189	45.435805555555554	-112.44558333333333	5.66	5.2	6846	Open	5.43
1190	45.435805555555554	-112.44558333333333	5.66	5.2	6847	Open	5.43
1191	45.435805555555554	-112.44558333333333	5.66	5.2	6848	Open	5.43
1192	45.435805555555554	-112.44558333333333	5.66	5.2	6849	Open	5.43
1193	45.435805555555554	-112.44558333333333	5.66	5.2	6850	Open	5.43
1194	45.435805555555554	-112.44558333333333	5.66	5.2	6851	Open	5.43
1195	45.435805555555554	-112.44558333333333	5.66	5.2	6852	Open	5.43
1196	45.435805555555554	-112.44558333333333	5.66	5.2	6853	Open	5.43
1197	45.435805555555554	-112.44558333333333	5.66	5.2	6854	Open	5.43
1198	45.43583333333333	-112.44513888888889	5.66	5.2	6855	Open	5.43
1199	45.43583333333333	-112.44513888888889	5.66	5.2	6856	Open	5.43
1200	45.43583333333333	-112.44513888888889	5.66	5.2	6857	Open	5.43
1201	45.43583333333333	-112.44513888888889	5.66	5.2	6858	Open	5.43
1202	45.43583333333333	-112.44513888888889	5.66	5.2	6859	Open	5.43
1203	45.43583333333333	-112.44513888888889	5.66	5.2	6860	Open	5.43
1204	45.43583333333333	-112.44513888888889	5.66	5.2	6861	Open	5.43
1205	45.43583333333333	-112.44513888888889	5.66	5.2	6862	Open	5.43
1206	45.43583333333333	-112.44513888888889	5.66	5.2	6863	Open	5.43
1207	45.43583333333333	-112.44513888888889	5.66	5.2	6864	Open	5.43
1208	45.43583333333333	-112.44513888888889	5.66	5.2	6865	Open	5.43
1209	45.43583333333333	-112.44513888888889	5.66	5.2	6866	Open	5.43
1210	45.040749999999996	-112.25508333333333	10.2	8.9	6867	Open	9.55
1211	45.040749999999996	-112.25508333333333	10.2	8.9	6868	Open	9.55
1212	45.040749999999996	-112.25508333333333	10.2	8.9	6869	Open	9.55
1213	34.31478	-117.469842	17.0	17.0	6870	Open	17.0
1214	34.31478	-117.469842	16.8	16.8	6871	Open	16.8
1215	34.31478	-117.469842	16.6	16.6	6872	Open	16.6
1216	34.31478	-117.469842	16.2	16.2	6873	Open	16.2
1217	34.31478	-117.469842	16.3	16.3	6874	Open	16.3
1218	34.31478	-117.469842	15.95	15.95	6875	Open	15.95
1219	34.31478	-117.469842	15.4	15.4	6876	Open	15.4
1220	34.31478	-117.469842	15.3	15.3	6877	Open	15.3
1221	34.297939	-117.467096	16.2	16.2	6878	Open	16.2
1222	34.297939	-117.467096	15.5	15.5	6879	Open	15.5
1223	34.297939	-117.467096	14.95	14.95	6880	Open	14.95
1224	34.297939	-117.467096	14.9	14.9	6881	Open	14.9
1225	34.297939	-117.467096	13.6	13.6	6882	Open	13.6
1226	34.321863	-117.491704	15.65	15.65	6883	Open	15.65
1227	34.321863	-117.491704	15.5	15.5	6884	Open	15.5
1228	34.321863	-117.491704	15.3	15.3	6885	Open	15.3
1229	34.321863	-117.491704	14.4	14.4	6886	Open	14.4
1230	34.321863	-117.491704	14.2	14.2	6887	Open	14.2
1231	35.061	-117.103	13.04	13.04	6888	Open	13.04
1232	35.061	-117.103	13.05	13.05	6889	Open	13.05
1233	35.061	-117.103	13.06	13.06	6890	Open	13.06
1234	35.061	-117.103	13.07	13.07	6891	Closed	13.07
1235	35.04878	-117.075257	13.697	13.697	6892	Open	13.697
1236	35.04878	-117.075257	13.697	13.697	6893	Open	13.697
1237	35.04878	-117.075257	13.697	13.697	6894	Open	13.697
1238	35.04878	-117.075257	13.697	13.697	6895	Closed	13.697
1239	35.022	-117.024	14.8	14.8	6896	Closed	14.8
1240	35.025	-117.048	15.89	15.89	6897	Closed	15.89
