genus	age_bin	north_america	south_america	eurasia	africa	australia
Plesiaceratherium	25	0	0	1	0	0
Plesiaddax	10	0	0	3	0	0
Plesiaddax	5	0	0	3	0	0
Plesictis	20	0	0	12	0	0
Plesictis	25	0	0	2	0	0
Plesieomys	10	0	0	4	0	0
Plesieomys	5	0	0	1	0	0
Plesiocetopsis	10	0	0	2	0	0
Plesiocetopsis	15	0	0	1	0	0
Plesiocetopsis	5	0	1	0	0	0
Plesiodimylus	10	0	0	65	0	0
Plesiodimylus	15	0	0	52	0	0
Plesiodimylus	20	0	0	9	0	0
Plesiodipus	10	0	0	14	0	0
Plesiodipus	15	0	0	2	0	0
Plesiodipus	5	0	0	1	0	0
Plesiodyromys	20	0	0	2	0	0
Plesiodyromys	25	0	0	1	0	0
Plesiogale	20	0	0	9	0	0
Plesiogulo	10	1	0	8	0	0
Plesiogulo	5	30	0	17	7	0
Plesiohipparion	0	0	0	2	0	0
Plesiohipparion	10	0	0	2	0	0
Plesiohipparion	5	0	0	16	0	0
Plesiomeles	10	0	0	1	0	0
Plesiopliopithecus	10	0	0	2	0	0
Plesiopliopithecus	15	0	0	3	0	0
Plesiosciurus	15	0	0	3	0	0
Plesiosciurus	20	0	0	1	0	0
Plesiosminthus	10	1	0	0	0	0
Plesiosminthus	15	9	0	3	0	0
Plesiosminthus	20	14	0	9	0	0
Plesiosminthus	25	2	0	22	0	0
Plesiosminthus	30	2	0	0	0	0
Plesiosorex	10	5	0	14	0	0
Plesiosorex	15	28	0	17	0	0
Plesiosorex	20	13	0	10	0	0
Plesiotapirus	15	0	0	1	0	0
Plesispermophilus	20	0	0	3	0	0
Pleuroceros	20	0	0	1	0	0
Pleuroceros	25	0	0	1	0	0
Pleurolicus	20	4	0	0	0	0
Pleurolicus	25	19	0	0	0	0
Pleurolicus	30	20	0	0	0	0
Pliauchenia	10	5	0	0	0	0
Pliauchenia	15	1	0	0	0	0
Plicalagus	10	0	0	1	0	0
Plicalagus	15	0	0	2	0	0
Plioceros	10	29	0	0	0	0
Plioceros	15	15	0	0	0	0
Plioceros	5	5	0	0	0	0
Pliocervulus	5	0	0	1	0	0
Pliocervus	10	0	0	3	0	0
Pliocervus	5	0	0	15	0	0
Pliocrocuta	0	0	0	30	1	0
Pliocrocuta	5	0	0	26	4	0
Plioctomys	0	3	0	0	0	0
Plioctomys	5	4	0	0	0	0
Pliocyon	10	1	0	0	0	0
Pliocyon	15	26	0	0	0	0
Pliocyon	20	1	0	0	0	0
Pliodasypus	5	0	1	0	0	0
Pliodiceros	10	0	0	47	0	0
Pliodiceros	5	0	0	27	1	0
Pliogale	10	5	0	0	0	0
Pliogale	5	4	0	0	0	0
Pliogeomys	5	19	0	0	0	0
Pliohippus	10	200	0	0	0	0
Pliohippus	15	52	0	0	0	0
Pliohippus	5	8	0	0	0	0
Pliohoca	5	0	0	0	1	0
Pliohyrax	10	0	0	11	0	0
Pliohyrax	15	0	0	1	0	0
Pliohyrax	5	0	0	7	0	0
Pliolagomys	0	0	0	2	0	0
Pliolagus	0	0	0	1	0	0
Pliolemmus	0	1	0	0	0	0
Pliolemmus	5	8	0	0	0	0
Pliolestes	10	0	1	0	0	0
Pliolestes	5	0	2	0	0	0
Pliomegatherium	10	0	1	0	0	0
Pliometanastes	10	6	0	0	0	0
Pliometanastes	15	1	0	0	0	0
Pliometanastes	5	6	0	0	0	0
Pliomorphus	10	0	2	0	0	0
Pliomorphus	5	0	2	0	0	0
Pliomys	0	0	0	32	0	0
Pliomys	5	0	0	9	0	0
Plionarctos	0	1	0	0	0	0
Plionarctos	5	10	0	0	0	0
Plionictis	10	7	0	0	0	0
Plionictis	15	40	0	0	0	0
Plionictis	20	2	0	0	0	0
Plionictis	5	1	0	0	0	0
Plionycteris	5	1	0	0	0	0
Pliopapio	5	0	0	0	7	0
Pliopentalagus	5	0	0	11	0	0
Pliopetaurista	0	0	0	1	0	0
Pliopetaurista	10	0	0	19	0	0
Pliopetaurista	5	0	0	37	0	0
Pliophenacomys	0	12	0	0	0	0
Pliophenacomys	5	27	0	0	0	0
Pliopithecus	10	0	0	10	0	0
Pliopithecus	15	0	0	41	0	0
Pliopontos	5	1	1	0	0	0
Plioportax	5	0	0	1	0	0
Pliopygerethmus	0	0	0	1	0	0
Pliosaccomys	10	8	0	0	0	0
Pliosaccomys	5	7	0	0	0	0
Plioscirtopoda	0	0	0	5	0	0
Plioselevinia	5	0	0	1	0	0
Pliosiphneus	5	0	0	4	0	0
Pliosiwalagus	5	0	0	5	0	0
Pliospalax	0	0	0	2	0	0
Pliospalax	10	0	0	4	0	0
Pliospalax	15	0	0	3	0	0
Pliospalax	5	0	0	14	0	0
Pliotaxidea	10	3	0	0	0	0
Pliotaxidea	5	28	0	0	0	0
Pliotomodon	5	3	0	0	0	0
Pliotragus	0	0	0	4	0	0
Pliotragus	5	0	0	1	0	0
Plioviverrops	10	0	0	19	0	0
Plioviverrops	15	0	0	1	0	0
Plioviverrops	5	0	0	11	0	0
Pliozapus	10	4	0	0	0	0
Pliozapus	5	7	0	0	0	0
Plithocyon	10	0	0	8	0	0
Plithocyon	15	7	0	23	0	0
Plithocyon	20	0	0	11	0	0
Plohophorus	10	0	2	0	0	0
Plohophorus	5	0	6	0	0	0
Poamys	15	2	0	0	0	0
Podomys	0	9	0	0	0	0
Poebrotherium	15	1	0	0	0	0
Poecilictis	0	0	0	0	1	0
Poephagus	0	0	0	1	0	0
Pogonodon	25	1	0	0	0	0
Pogonodon	30	9	0	0	0	0
Pogonomys	0	0	0	0	0	3
Polgardia	10	0	0	1	0	0
Pomelomeryx	20	0	0	23	0	0
Pomelomeryx	25	0	0	2	0	0
Pomonomys	20	0	0	0	1	0
Pongo	0	0	0	35	0	0
Pontistes	10	0	2	0	0	0
Pontoceros	0	0	0	2	0	0
Pontoporia	0	0	5	0	0	0
Posnanskytherium	5	0	5	0	0	0
Postexallerix	10	0	0	1	0	0
Postexallerix	15	0	0	1	0	0
Postpalerinaceus	10	0	0	23	0	0
Postpalerinaceus	15	0	0	3	0	0
Postpalerinaceus	5	0	0	1	0	0
Postschizotherium	0	0	0	2	0	0
Postschizotherium	5	0	0	1	0	0
Potamarchus	10	0	2	0	0	0
Potamarchus	15	0	1	0	0	0
Potamochoerus	0	0	0	3	30	0
Potamochoerus	5	0	0	1	15	0
Potamonycteris	15	3	0	0	0	0
Potamops	10	0	1	0	0	0
Potamotherium	10	0	0	1	0	0
Potamotherium	15	0	0	3	0	0
Potamotherium	20	0	0	1	0	0
Potorous	0	0	0	0	0	124
Potos	0	1	3	0	0	0
Potwarmus	10	0	0	1	0	0
Potwarmus	15	0	0	3	0	0
Praeanthropus	5	0	0	0	39	0
Praearmantomys	15	0	0	5	0	0
Praearmantomys	20	0	0	11	0	0
Praedamalis	5	0	0	0	11	0
Praekogia	5	2	0	0	0	0
Praemegaceros	0	0	0	25	0	0
Praeovibos	0	0	0	5	0	0
Praepalaeotragus	20	0	0	2	0	0
Praesinomegaceros	10	0	0	1	0	0
Praesinomegaceros	5	0	0	2	0	0
Praomys	0	0	0	0	7	0
Pratifelis	10	1	0	0	0	0
Pratifelis	5	1	0	0	0	0
Pratilepus	0	1	0	0	0	0
Pratilepus	5	4	0	1	0	0
Preacomys	10	0	0	0	1	0
Predicrostonyx	0	1	0	1	0	0
Prepoecilogale	0	0	0	0	3	0
Prepoecilogale	5	0	0	0	1	0
Prepotherium	15	0	2	0	0	0
Presbytis	0	0	0	7	0	0
Primelephas	0	0	0	0	1	0
Primelephas	10	0	0	0	1	0
Primelephas	5	0	0	0	35	0
Primonatalus	15	2	0	0	0	0
Primonatalus	20	1	0	0	0	0
Primus	15	0	0	1	0	0
Primus	20	0	0	1	0	0
Priodontes	0	0	2	0	0	0
Prionailurus	0	0	0	8	0	0
Prionogale	20	0	0	0	3	0
Prionotemnus	5	0	0	0	0	1
Priscocamelus	20	10	0	0	0	0
Priscocamelus	25	10	0	0	0	0
Pristinailurus	5	2	0	0	0	0
Priusaulax	20	2	0	0	0	0
Proailurus	20	0	0	2	0	0
Proailurus	25	0	0	1	0	0
Proamphibos	5	0	0	2	0	0
Proantilocapra	10	3	0	0	0	0
Proargyrolagus	20	0	1	0	0	0
Probassariscus	10	1	0	0	0	0
Probassariscus	15	6	0	0	0	0
Probassariscus	5	1	0	0	0	0
Probison	5	0	0	1	0	0
Problastomeryx	15	4	0	0	0	0
Problastomeryx	20	12	0	0	0	0
Problastomeryx	25	2	0	0	0	0
Proboscidipparion	0	0	0	2	0	0
Proboscidipparion	5	0	0	4	0	0
Procamelus	10	89	0	0	0	0
Procamelus	15	57	0	0	0	0
Procamelus	20	1	0	0	0	0
Procamelus	5	1	0	0	0	0
Procamptoceras	0	0	0	2	0	0
Procamptoceras	5	0	0	4	0	0
Procapra	0	0	0	1	0	0
Procapreolus	0	0	0	5	0	0
Procapreolus	10	0	0	8	0	0
Procapreolus	5	0	0	21	0	0
Procastoroides	0	7	0	0	0	0
Procastoroides	5	19	0	0	0	0
Procavia	0	0	0	0	62	0
Procavia	5	0	0	0	6	0
Procervulus	10	0	0	8	0	0
Procervulus	15	0	0	54	0	0
Procervulus	20	0	0	31	0	0
Prochrysochloris	15	0	0	0	1	0
Prochrysochloris	20	0	0	0	5	0
Procobus	10	0	0	3	0	0
Procobus	5	0	0	1	0	0
Procoelodonta	15	0	0	4	0	0
Proconsul	10	0	0	0	1	0
Proconsul	15	0	0	0	19	0
Proconsul	20	0	0	0	36	0
Procoptodon	0	0	0	0	0	132
Procranioceras	15	41	0	0	0	0
Procynocephalus	0	0	0	1	0	0
Procyon	0	66	4	0	0	0
Procyon	5	6	0	0	0	0
Prodeinotherium	10	0	0	18	5	0
Prodeinotherium	15	0	0	72	13	0
Prodeinotherium	20	0	0	11	5	0
Prodeinotherium	5	0	0	1	0	0
Prodendrogale	10	0	0	2	0	0
Prodendrogale	5	0	0	1	0	0
Prodipodomys	0	16	0	0	0	0
Prodipodomys	10	1	0	0	0	0
Prodipodomys	15	5	0	0	0	0
Prodipodomys	5	72	0	0	0	0
Prodipoides	10	45	0	0	0	0
Prodipoides	15	12	0	0	0	0
Prodipoides	5	1	0	0	0	0
Prodistylomys	20	0	0	2	0	0
Prodolichotis	10	0	2	0	0	0
Prodolichotis	15	0	5	0	0	0
Prodremotherium	25	0	0	1	0	0
Prodryomys	15	0	0	26	0	0
Prodryomys	20	0	0	39	0	0
Proedromys	0	0	0	1	0	0
Proeremotherium	5	0	1	0	0	0
Proeuphractus	10	0	1	0	0	0
Proeuphractus	5	0	1	0	0	0
Proeutatus	15	0	6	0	0	0
Progalago	15	0	0	0	1	0
Progalago	20	0	0	0	9	0
Progenetta	20	0	0	1	0	0
Progeomys	5	1	0	0	0	0
Progiraffa	15	0	0	2	0	0
Progiraffa	20	0	0	1	0	0
Progiraffa	25	0	0	1	0	0
Progomphotherium	20	0	0	0	2	0
Progonomys	10	0	0	141	9	0
Progonomys	5	0	0	2	1	0
Proharrymys	25	2	0	0	0	0
Proharrymys	30	19	0	0	0	0
Proheliophobius	15	0	0	0	1	0
Proheliophobius	20	0	0	0	5	0
Proheptaconus	20	0	2	0	0	0
Proheteromys	15	55	0	0	0	0
Proheteromys	20	29	0	0	0	0
Proheteromys	25	14	0	0	0	0
Proheteromys	30	14	0	0	0	0
Prohylobates	15	0	0	0	4	0
Prohylobates	20	0	0	0	2	0
Prohyrax	15	0	0	0	1	0
Prohyrax	20	0	0	0	2	0
Prokanisamys	10	0	0	1	0	0
Prokanisamys	15	0	0	13	0	0
Prokanisamys	20	0	0	11	0	0
Prolagostomus	15	0	2	0	0	0
Prolagurus	0	0	0	36	0	0
Prolagus	0	0	0	8	0	0
Prolagus	10	0	0	133	0	0
Prolagus	15	0	0	176	0	0
Prolagus	20	0	0	83	0	0
Prolagus	25	0	0	1	0	0
Prolagus	5	0	0	117	5	0
Proleptobos	0	0	0	1	0	0
Prolestodon	10	0	2	0	0	0
Prolibytherium	20	0	0	0	1	0
Prolicaphrium	15	0	1	0	0	0
Prolicaphrium	20	0	1	0	0	0
Promacrauchenia	5	0	3	0	0	0
Promartes	15	1	0	0	0	0
Promartes	20	24	0	0	0	0
Promartes	25	10	0	0	0	0
Promegantereon	10	0	0	5	0	0
Promegatherium	10	0	1	0	0	0
Promegatherium	5	0	1	0	0	0
Promeles	10	0	0	6	0	0
Promeles	5	0	0	6	0	0
Promephitis	10	0	0	15	0	0
Promephitis	15	0	0	1	0	0
Promephitis	5	0	0	11	0	0
Promerycochoerus	20	4	0	0	0	0
Promerycochoerus	25	22	0	0	0	0
Promerycochoerus	30	1	0	0	0	0
Prometheomys	0	0	0	3	0	0
Prometheomys	10	0	0	1	0	0
Promimomys	0	0	0	3	0	0
Promimomys	10	0	0	1	0	0
Promimomys	5	4	0	23	0	0
Promylagaulus	20	11	0	0	0	0
Promylagaulus	25	12	0	0	0	0
Promylagaulus	30	2	0	0	0	0
Promylodon	10	0	1	0	0	0
Proneofiber	0	1	0	0	0	0
Pronodens	25	8	0	0	0	0
Pronodens	30	3	0	0	0	0
Pronolagus	0	0	0	0	2	0
Pronothrotherium	5	0	3	0	0	0
Pronotolagus	10	49	0	0	0	0
Pronotolagus	15	9	0	0	0	0
Pronotolagus	20	1	0	0	0	0
Pronotolagus	5	2	0	0	0	0
Prontolagus	10	1	0	0	0	0
Proochotona	0	0	0	4	0	0
Proochotona	10	0	0	7	0	0
Proochotona	5	0	0	7	0	0
Proodontomys	0	0	0	0	4	0
Proodontomys	5	0	0	0	1	0
Propalaehoplophorus	10	0	1	0	0	0
Propalaehoplophorus	15	0	2	0	0	0
Propalaeoryx	15	0	0	0	5	0
Propalaeoryx	20	0	0	0	13	0
Propithecia	15	0	1	0	0	0
Propithecus	0	0	0	0	0	0
Propleopus	0	0	0	0	0	2
Propliomys	5	0	0	7	0	0
Propliophenacomys	5	2	0	0	0	0
Propotamochoerus	0	0	0	1	0	0
Propotamochoerus	10	0	0	37	0	0
Propotamochoerus	15	0	0	1	0	0
Propotamochoerus	5	0	0	28	0	0
Propotto	20	0	0	0	3	0
Propraopus	0	0	17	0	0	0
Propraopus	5	0	1	0	0	0
Proputorius	10	0	0	3	0	0
Proputorius	15	0	0	5	0	0
Proputorius	5	0	0	3	0	0
Prosansanosmilus	15	0	0	10	0	0
Prosansanosmilus	20	0	0	4	0	0
Prosantorhinus	10	0	0	1	0	0
Prosantorhinus	15	0	0	39	0	0
Prosantorhinus	20	0	0	5	0	0
Proscalops	15	1	0	0	0	0
Proscalops	20	17	0	0	0	0
Proscalops	25	18	0	0	0	0
Proscalops	30	39	0	0	0	0
Proscapanus	10	0	0	29	0	0
Proscapanus	15	0	0	59	0	0
Proscapanus	20	0	0	8	0	0
Proscelidodon	5	0	5	0	0	0
Prosciurus	25	4	0	0	0	0
Prosciurus	30	6	0	0	0	0
Prosigmodon	0	1	0	0	0	0
Prosigmodon	5	11	0	0	0	0
Prosinotragus	5	0	0	1	0	0
Prosiphneus	0	0	0	12	0	0
Prosiphneus	10	0	0	7	0	0
Prosiphneus	5	0	0	28	0	0
Prosomys	5	4	0	1	0	0
Prospalax	0	0	0	1	0	0
Prospalax	10	0	0	21	0	0
Prospalax	5	0	0	22	0	0
Prospaniomys	20	0	3	0	0	0
Prospermophilus	10	0	0	1	0	0
Prospermophilus	5	0	0	4	0	0
Prosqualodon	20	0	1	0	0	1
Prosthennops	10	17	0	0	0	0
Prosthennops	15	37	0	0	0	0
Prosthennops	20	3	0	0	0	0
Prosthennops	5	13	0	0	0	0
Prostrepsiceros	10	0	0	34	0	0
Prostrepsiceros	5	0	0	29	0	0
Prosynthetoceras	15	34	0	0	0	0
Prosynthetoceras	20	22	0	0	0	0
Prosynthetoceras	25	5	0	0	0	0
Protacaremys	15	0	1	0	0	0
Protacaremys	20	0	3	0	0	0
Protaceratherium	15	0	0	4	0	0
Protaceratherium	20	0	0	38	0	0
Protaceratherium	25	0	0	2	0	0
Protadelphomys	20	0	2	0	0	0
Protalactaga	10	0	0	23	0	0
Protalactaga	15	0	0	6	3	0
Protalactaga	20	0	0	1	0	0
Protalactaga	5	0	0	3	0	0
Protamandua	15	0	6	0	0	0
Protanancus	10	0	0	1	7	0
Protanancus	15	0	0	0	10	0
Protanancus	20	0	0	1	0	0
Protapirus	20	0	0	6	0	0
Protarsomys	15	0	0	0	1	0
Protarsomys	20	0	0	0	4	0
Protatera	5	0	0	3	1	0
Proteles	0	0	0	0	2	0
Protemnodon	0	0	0	0	0	182
Protemnodon	5	0	0	0	0	6
Protenrec	15	0	0	0	1	0
Protenrec	20	0	0	0	4	0
Protepicyon	15	17	0	0	0	0
Proterix	30	1	0	0	0	0
Proterotherium	10	0	1	0	0	0
Proterotherium	5	0	2	0	0	0
Prothomomys	5	4	0	0	0	0
Prothylacynus	15	0	9	0	0	0
Protictitherium	10	0	0	46	0	0
Protictitherium	15	0	0	24	0	0
Protictitherium	5	0	0	3	0	0
Protoceras	20	1	0	0	0	0
Protoceras	25	2	0	0	0	0
Protoceras	30	4	0	0	0	0
Protocyon	0	0	11	0	0	0
Protoglyptodon	10	0	1	0	0	0
Protohippus	10	61	0	0	0	0
Protohippus	15	72	0	0	0	0
Protohippus	5	9	0	0	0	0
Protolabis	10	37	0	0	0	0
Protolabis	15	60	0	0	0	0
Protolabis	20	6	0	0	0	0
Protolabis	5	1	0	0	0	0
Protomarctus	15	46	0	0	0	0
Protomarctus	20	19	0	0	0	0
Protomegalonyx	10	0	2	0	0	0
Protomys	5	0	0	0	1	0
Protophocaena	10	0	0	1	0	0
Protopithecus	0	0	2	0	0	0
Protopliophenacomys	5	1	0	0	0	0
Protoprocyon	10	3	0	0	0	0
Protoryx	0	0	0	1	0	0
Protoryx	10	0	0	21	3	0
Protoryx	15	0	0	1	0	0
Protoryx	5	0	0	11	0	0
Protosciurus	20	1	0	0	0	0
Protosciurus	25	2	0	0	0	0
Protospermophilus	10	31	0	0	0	0
Protospermophilus	15	53	0	0	0	0
Protospermophilus	20	12	0	0	0	0
Protospermophilus	25	2	0	0	0	0
Protospermophilus	30	2	0	0	0	0
Prototocyon	0	0	0	1	1	0
Protovis	5	0	0	1	0	0
Protozapus	10	0	0	2	0	0
Protragelaphus	10	0	0	7	0	0
Protragelaphus	5	0	0	10	0	0
Protragocerus	10	0	0	21	0	0
Protragocerus	15	0	0	1	3	0
Protragocerus	5	0	0	1	0	0
Protursus	10	0	0	1	0	0
Protypotherium	10	0	1	0	0	0
Protypotherium	15	0	10	0	0	0
Protypotheroides	20	0	0	0	1	0
Prozaedius	15	0	7	0	0	0
Prozaedyus	20	0	1	0	0	0
Psalidocyon	15	9	0	0	0	0
Psalidocyon	20	2	0	0	0	0
Pseudadjidaumo	10	1	0	0	0	0
Pseudadjidaumo	15	5	0	0	0	0
Pseudadjidaumo	20	1	0	0	0	0
Pseudadjidaumo	30	1	0	0	0	0
Pseudaelurus	10	4	0	12	0	0
Pseudaelurus	15	83	0	53	0	0
Pseudaelurus	20	3	0	3	0	0
Pseudaelurus	5	0	0	1	0	0
Pseudailurus	10	5	0	0	0	0
Pseudailurus	15	29	0	0	0	0
Pseudailurus	20	1	0	0	0	0
Pseudailurus	5	1	0	0	0	0
Pseudalces	5	0	0	1	0	0
Pseudalopex	0	0	4	0	0	0
Pseudarctos	10	0	0	4	0	0
Pseudarctos	15	0	0	18	0	0
Pseudarctos	20	0	0	1	0	0
Pseudaxis	0	0	0	1	0	0
Pseudhipparion	10	153	0	0	0	0
Pseudhipparion	15	37	0	0	0	0
Pseudhipparion	5	12	0	0	0	0
Pseudhippation	10	1	0	0	0	0
Pseudoacaremys	15	0	3	0	0	0
Pseudoaplodon	5	0	0	1	0	0
Pseudobellatona	5	0	0	1	0	0
Pseudoblastomeryx	15	4	0	0	0	0
Pseudoblastomeryx	20	35	0	0	0	0
Pseudoblastomeryx	25	9	0	0	0	0
Pseudoblastomeryx	30	1	0	0	0	0
Pseudoceras	10	30	0	0	0	0
Pseudoceras	15	2	0	0	0	0
Pseudoceras	5	2	0	0	0	0
Pseudocheirops	0	0	0	0	0	31
Pseudocheirus	0	0	0	0	0	98
Pseudocheirus	5	0	0	0	0	1
Pseudochirops	5	0	0	0	0	1
Pseudochirulus	0	0	0	0	0	23
Pseudocivetta	0	0	0	0	4	0
Pseudocollimys	10	0	0	1	0	0
Pseudocordylodon	20	0	0	2	0	0
Pseudocordylodon	25	0	0	3	0	0
Pseudocricetodon	20	0	0	5	0	0
Pseudocricetodon	25	0	0	23	0	0
Pseudocricetus	10	0	0	2	0	0
Pseudocricetus	20	0	0	2	0	0
Pseudocricetus	25	0	0	1	0	0
Pseudocricetus	5	0	0	4	0	0
Pseudocyon	10	0	0	2	0	0
Pseudocyon	15	0	0	33	0	0
Pseudocyon	20	0	0	14	0	0
Pseudodama	0	0	0	19	0	0
Pseudodama	5	0	0	5	0	0
Pseudodryomys	10	0	0	2	0	0
Pseudodryomys	15	0	0	95	0	0
Pseudodryomys	20	0	0	102	0	0
Pseudodryomys	25	0	0	1	0	0
Pseudoeotragus	15	0	0	3	0	0
Pseudoeuryurus	10	0	1	0	0	0
Pseudohipparion	10	19	0	0	0	0
Pseudohipparion	15	3	0	0	0	0
Pseudohipparion	5	5	0	0	0	0
Pseudois	0	0	0	1	0	0
Pseudokoala	0	0	0	0	0	1
Pseudolabis	20	4	0	0	0	0
Pseudolabis	25	1	0	0	0	0
Pseudolabis	30	8	0	0	0	0
Pseudomeriones	10	0	0	10	0	0
Pseudomeriones	5	0	0	41	0	0
Pseudomesoreodon	20	1	0	0	0	0
Pseudomys	0	0	0	0	0	233
Pseudomyscus	10	2	0	0	0	0
Pseudomyscus	15	1	0	0	0	0
Pseudopalaeocastor	20	18	0	0	0	0
Pseudopalaeocastor	25	2	0	0	0	0
Pseudoparablastomeryx	15	33	0	0	0	0
Pseudoparablastomeryx	20	6	0	0	0	0
Pseudoplataeomys	5	0	2	0	0	0
Pseudoprepotherium	10	0	2	0	0	0
Pseudoprepotherium	15	0	6	0	0	0
Pseudostegotherium	20	0	1	0	0	0
Pseudotheridomys	15	19	0	1	0	0
Pseudotheridomys	20	7	0	49	0	0
Pseudotheridomys	25	1	0	14	0	0
Pseudothylacynus	20	0	1	0	0	0
Pseudotragus	10	0	0	12	0	0
Pseudotragus	5	0	0	5	0	0
Pseudotrimylus	15	7	0	0	0	0
Pseudotrimylus	20	5	0	0	0	0
Pseudotrimylus	25	1	0	0	0	0
Pterodon	15	0	0	0	1	0
Pterodon	20	0	0	0	9	0
Pterodon	25	0	0	0	1	0
Pterogaulus	10	23	0	0	0	0
Pterogaulus	15	18	0	0	0	0
Pterogaulus	20	1	0	0	0	0
Pterogaulus	5	2	0	0	0	0
Pteronura	0	0	4	0	0	0
Pteropus	0	0	0	1	0	0
Ptychoprolagus	15	0	0	1	0	0
Puijila	25	0	0	0	0	0
Puma	0	34	16	4	0	0
Puma	5	10	0	2	0	0
Pumilovis	0	1	0	0	0	0
Punjabemys	15	0	0	5	0	0
Punjabitherium	0	0	0	1	0	0
Purperia	10	0	1	0	0	0
Pygathrix	0	0	0	6	0	0
Pygerethmus	5	0	0	1	0	0
Pyramiodontherium	5	0	1	0	0	0
Quadrodens	25	1	0	0	0	0
Quadrodens	30	8	0	0	0	0
Quebradahondomys	10	0	1	0	0	0
Quercomys	20	0	0	1	0	0
Qurliqnoria	10	0	0	2	0	0
Quyania	0	0	0	1	0	0
Quyania	5	0	0	4	0	0
Rabaticeras	0	0	0	0	4	0
Rakomeryx	15	34	0	0	0	0
Rakomeryx	20	1	0	0	0	0
Rakomylus	15	9	0	0	0	0
Ramoceros	10	14	0	0	0	0
Ramoceros	15	59	0	0	0	0
Ramsayia	0	0	0	0	0	2
Ramys	10	0	0	8	0	0
Ramys	15	0	0	2	0	0
Ranculcus	10	0	1	0	0	0
Rangifer	0	24	0	35	0	0
Rangwapithecus	15	0	0	0	2	0
Rangwapithecus	20	0	0	0	8	0
Raphicerus	0	0	0	0	75	0
Raphicerus	5	0	0	0	2	0
Rattus	0	1	1	23	5	141
Ratufa	0	0	0	2	0	0
Ratufa	15	0	0	2	0	0
Ratufa	20	0	0	2	0	0
Redunca	0	0	0	0	83	0
Redunca	5	0	0	0	9	0
Reithrodon	0	0	11	0	0	0
Reithrodontomys	0	48	0	0	0	0
Reithrodontomys	5	16	0	0	0	0
Reithroparamys	30	1	0	0	0	0
Repomys	0	1	0	0	0	0
Repomys	5	30	0	0	0	0
Reynoldsomys	5	2	0	0	0	0
Rhabdomys	0	0	0	0	2	0
Rhabdomys	5	0	0	0	1	0
Rhagamys	0	0	0	10	0	0
Rhagamys	5	0	0	0	0	0
Rhagapodemus	0	0	0	10	0	0
Rhagapodemus	10	0	0	1	0	0
Rhagapodemus	5	0	0	46	0	0
Rhagomys	0	0	0	0	0	0
Rheithrosciurus	0	0	0	1	0	0
Rhinoceros	0	0	0	68	0	0
Rhinoceros	5	0	0	3	0	0
Rhinocolobus	0	0	0	0	7	0
Rhinocolobus	5	0	0	0	13	0
Rhinolophus	0	0	0	50	9	1
Rhinolophus	10	0	0	37	0	0
Rhinolophus	15	0	0	12	1	0
Rhinolophus	20	0	0	11	0	0
Rhinolophus	25	0	0	1	0	0
Rhinolophus	5	0	0	32	4	0
Rhinopithecus	0	0	0	1	0	0
Rhizocyon	25	2	0	0	0	0
Rhizocyon	30	13	0	0	0	0
Rhizomops	15	0	0	2	0	0
Rhizomyides	5	0	0	2	0	0
Rhizomyoides	5	0	0	2	0	0
Rhizomys	0	0	0	22	0	0
Rhizomys	5	0	0	2	0	0
Rhizospalax	25	0	0	4	0	0
Rhodanictis	10	0	0	3	0	0
Rhodanictis	15	0	0	4	0	0
Rhodanodolichotis	10	0	1	0	0	0
Rhodanomys	20	0	0	8	0	0
Rhodanomys	25	0	0	35	0	0
Rhynchocyon	5	0	0	0	2	0
Rhynchotherium	0	5	0	0	0	0
Rhynchotherium	10	2	0	0	0	0
Rhynchotherium	5	25	0	0	0	0
Ricardomys	15	0	1	0	0	0
Riddleria	20	0	0	2	0	0
Ritteneria	20	0	0	29	0	0
Ritteneria	25	0	0	7	0	0
Ronquillomys	5	1	0	0	0	0
Ronzotherium	20	0	0	1	0	0
Rotundomys	10	0	0	42	0	0
Rotundomys	5	0	0	1	0	0
Rousettus	0	0	0	0	0	0
Rudiomys	20	1	0	0	0	0
Rudiomys	25	1	0	0	0	0
Rulengchia	20	0	0	2	0	0
Rupicapra	0	0	0	9	0	0
Rusa	0	0	0	46	0	0
Ruscinomys	0	0	0	1	0	0
Ruscinomys	10	0	0	16	0	0
Ruscinomys	5	0	0	69	1	0
Russellagus	15	27	0	0	0	0
Ruticeros	5	0	0	1	0	0
Saadanius	30	0	0	1	0	0
Sabadellictis	10	0	0	1	0	0
Saccostomus	0	0	0	0	2	0
Saccostomus	5	0	0	0	19	0
Saguinus	0	0	1	0	0	0
Saharamys	10	0	0	0	1	0
Sahelanthropus	5	0	0	0	2	0
Sahelictis	5	0	0	0	1	0
Saheloryx	5	0	0	0	1	0
Saidomys	5	0	0	2	4	0
Saiga	0	1	0	3	0	0
Saimiri	0	0	1	0	0	0
Sairadelphys	0	0	1	0	0	0
Salpingotus	10	0	0	1	0	0
Samburupithecus	10	0	0	0	1	0
Samokeros	10	0	0	2	0	0
Samokeros	5	0	0	1	0	0
Samotherium	10	0	0	19	0	0
Samotherium	5	0	0	28	1	0
Samotragus	10	0	0	6	0	0
Sanctimus	20	3	0	0	0	0
Sanctimus	25	7	0	0	0	0
Sanctimus	30	11	0	0	0	0
Sangamona	0	2	0	0	0	0
Sanitherium	15	0	0	5	13	0
Sanitherium	20	0	0	0	12	0
Sanitherium	25	0	0	0	1	0
