	0.0	0.0042	0.0082	0.0117	0.0126	0.773	1.8	2.58	3.6	5.333	7.246	11.63	13.82	15.97	20.44	23.03	27.82	33.9
Sthenictis	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
Stockoceros	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
Stratimus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Suaptenos	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Subantilocapra	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
Subdromomeryx	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
Subhyracodon	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0
Submeryceros	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
Submerycochoerus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
Sunkahetanka	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
Sus	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Sylvilagus	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
Symmetrodontomys	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
Synaptomys	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
Syndyoceras	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0
Synthetoceras	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
Tadarida	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
Tamias	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0
Tamiasciurus	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
Tanymykter	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
Tapiravus	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0
Tapirus	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0
Tardontia	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
Taxidea	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
Tayassu	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
Teleoceras	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0
Temnocyon	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0
Temperocastor	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
Tenudomys	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0
Tephrocyon	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
Tetrabelodon	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
Tetralophodon	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
Tetrameryx	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
Texoceros	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
Texomys	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
Theriodictis	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
Thinobadistes	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
Thinohyus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0
Thomomys	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
Ticholeptus	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
Titanotylopus	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0
Tomarctus	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
Torynobelodon	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
Tregomys	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0
Tregosorex	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
Tremarctos	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0
Trigonictis	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0
Trilaccogaulus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0
Trimylus	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
Trogomys	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
Tylionomys	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0
Tylocephalonyx	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
Typhaceae	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
Ulmaceae	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
Umbogaulus	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0
Untermannerix	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0
Urocyon	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
Ursavus	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
Ursus	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
Ustatochoerus	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
Vitaceae	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0
Vulpes	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0
Wilsonosorex	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
Xenocyon	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
Xiphiacetus	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
Yatkolamys	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Ysengrinia	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0
Yumaceras	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
Zapus	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
Ziamys	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0
Zodiolestes	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0
Zygolophodon	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
