x,y
-91.75,42.75
-104.75,42.25
-104.25,42.25
-103.75,42.25
-103.25,42.25
-102.75,42.25
-102.25,42.25
-101.75,42.25
-101.25,42.25
-100.75,42.25
-100.25,42.25
-99.75,42.25
-99.25,42.25
-98.75,42.25
-98.25,42.25
-97.75,42.25
-97.25,42.25
-96.75,42.25
-96.25,42.25
-95.75,42.25
-95.25,42.25
-94.75,42.25
-94.25,42.25
-93.75,42.25
-93.25,42.25
-92.75,42.25
-92.25,42.25
-91.75,42.25
-91.25,42.25
-90.75,42.25
-104.75,41.75
-104.25,41.75
-103.75,41.75
-103.25,41.75
-102.75,41.75
-102.25,41.75
-101.75,41.75
-101.25,41.75
-100.75,41.75
-100.25,41.75
-99.75,41.75
-99.25,41.75
-98.75,41.75
-98.25,41.75
-97.75,41.75
-97.25,41.75
-96.75,41.75
-96.25,41.75
-95.75,41.75
-95.25,41.75
-94.75,41.75
-94.25,41.75
-93.75,41.75
-93.25,41.75
-92.75,41.75
-92.25,41.75
-91.75,41.75
-91.25,41.75
-90.75,41.75
-104.75,41.25
-104.25,41.25
-103.75,41.25
-103.25,41.25
-102.75,41.25
-102.25,41.25
-101.75,41.25
-101.25,41.25
-100.75,41.25
-100.25,41.25
-99.75,41.25
-99.25,41.25
-98.75,41.25
-98.25,41.25
-97.75,41.25
-97.25,41.25
-96.75,41.25
-96.25,41.25
-95.75,41.25
-95.25,41.25
-94.75,41.25
-94.25,41.25
-93.75,41.25
-93.25,41.25
-92.75,41.25
-92.25,41.25
-91.75,41.25
-104.75,40.75
-104.25,40.75
-103.75,40.75
-103.25,40.75
-102.75,40.75
-102.25,40.75
-101.75,40.75
-101.25,40.75
-100.75,40.75
-100.25,40.75
-99.75,40.75
-99.25,40.75
-98.75,40.75
-98.25,40.75
-97.75,40.75
-97.25,40.75
-96.75,40.75
-96.25,40.75
-95.75,40.75
-95.25,40.75
-94.75,40.75
-94.25,40.75
-93.75,40.75
-93.25,40.75
-92.75,40.75
-92.25,40.75
-91.75,40.75
-91.25,40.75
-104.75,40.25
-104.25,40.25
-103.75,40.25
-103.25,40.25
-102.75,40.25
-102.25,40.25
-101.75,40.25
-101.25,40.25
-100.75,40.25
-100.25,40.25
-99.75,40.25
-99.25,40.25
-98.75,40.25
-98.25,40.25
-97.75,40.25
-97.25,40.25
-96.75,40.25
-96.25,40.25
-95.75,40.25
-95.25,40.25
-94.75,40.25
-94.25,40.25
-93.75,40.25
-93.25,40.25
-92.75,40.25
-92.25,40.25
-91.75,40.25
-104.75,39.75
-104.25,39.75
-103.75,39.75
-103.25,39.75
-102.75,39.75
-102.25,39.75
-101.75,39.75
-101.25,39.75
-100.75,39.75
-100.25,39.75
-99.75,39.75
-99.25,39.75
-98.75,39.75
-98.25,39.75
-97.75,39.75
-97.25,39.75
-96.75,39.75
-96.25,39.75
-95.75,39.75
-95.25,39.75
-94.75,39.75
-94.25,39.75
-93.75,39.75
-93.25,39.75
-92.75,39.75
-92.25,39.75
-104.75,39.25
-104.25,39.25
-103.75,39.25
-103.25,39.25
-102.75,39.25
-102.25,39.25
-101.75,39.25
-101.25,39.25
-100.75,39.25
-100.25,39.25
-99.75,39.25
-99.25,39.25
-98.75,39.25
-98.25,39.25
-97.75,39.25
-97.25,39.25
-96.75,39.25
-96.25,39.25
-95.75,39.25
-95.25,39.25
-94.75,39.25
-94.25,39.25
-93.75,39.25
-93.25,39.25
-92.75,39.25
-92.25,39.25
-91.75,39.25
-104.75,38.75
-104.25,38.75
-103.75,38.75
-103.25,38.75
-102.75,38.75
-102.25,38.75
-101.75,38.75
-101.25,38.75
-100.75,38.75
-100.25,38.75
-99.75,38.75
-99.25,38.75
-98.75,38.75
-98.25,38.75
-97.75,38.75
-97.25,38.75
-96.75,38.75
-96.25,38.75
-95.75,38.75
-95.25,38.75
-94.75,38.75
-94.25,38.75
-93.75,38.75
-93.25,38.75
-104.75,38.25
-104.25,38.25
-103.75,38.25
-103.25,38.25
-102.75,38.25
-102.25,38.25
-101.75,38.25
-101.25,38.25
-100.75,38.25
-100.25,38.25
-99.75,38.25
-99.25,38.25
-98.75,38.25
-98.25,38.25
-97.75,38.25
-97.25,38.25
-96.75,38.25
-96.25,38.25
-95.75,38.25
-95.25,38.25
-94.75,38.25
-94.25,38.25
-93.75,38.25
-104.75,37.75
-104.25,37.75
-103.75,37.75
-103.25,37.75
-102.75,37.75
-102.25,37.75
-101.75,37.75
-101.25,37.75
-100.75,37.75
-100.25,37.75
-99.75,37.75
-99.25,37.75
-98.75,37.75
-98.25,37.75
-97.75,37.75
-97.25,37.75
-96.75,37.75
-96.25,37.75
-95.75,37.75
-95.25,37.75
-94.75,37.75
-94.25,37.75
-104.25,37.25
-103.75,37.25
-103.25,37.25
-102.75,37.25
-102.25,37.25
-101.75,37.25
-101.25,37.25
-100.75,37.25
-100.25,37.25
-99.75,37.25
-99.25,37.25
-98.75,37.25
-98.25,37.25
-97.75,37.25
-97.25,37.25
-96.75,37.25
-96.25,37.25
-95.75,37.25
-95.25,37.25
-94.75,37.25
-104.25,36.75
-103.75,36.75
-103.25,36.75
-102.75,36.75
-102.25,36.75
-101.75,36.75
-101.25,36.75
-100.75,36.75
-100.25,36.75
-99.75,36.75
-99.25,36.75
-98.75,36.75
-98.25,36.75
-97.75,36.75
-97.25,36.75
-96.75,36.75
-96.25,36.75
-95.75,36.75
-95.25,36.75
-104.75,36.25
-104.25,36.25
-103.75,36.25
-103.25,36.25
-102.75,36.25
-102.25,36.25
-101.75,36.25
-101.25,36.25
-100.75,36.25
-100.25,36.25
-99.75,36.25
-99.25,36.25
-98.75,36.25
-98.25,36.25
-97.75,36.25
-97.25,36.25
-96.75,36.25
-96.25,36.25
-95.75,36.25
-95.25,36.25
-105.25,35.75
-104.75,35.75
-104.25,35.75
-103.75,35.75
-103.25,35.75
-102.75,35.75
-102.25,35.75
-101.75,35.75
-101.25,35.75
-100.75,35.75
-100.25,35.75
-99.75,35.75
-99.25,35.75
-98.75,35.75
-98.25,35.75
-97.75,35.75
-97.25,35.75
-96.75,35.75
-96.25,35.75
-95.75,35.75
-95.25,35.75
-105.75,35.25
-105.25,35.25
-104.75,35.25
-104.25,35.25
-103.75,35.25
-103.25,35.25
-102.75,35.25
-102.25,35.25
-101.75,35.25
-101.25,35.25
-100.75,35.25
-100.25,35.25
-99.75,35.25
-99.25,35.25
-98.75,35.25
-98.25,35.25
-97.75,35.25
-97.25,35.25
-96.75,35.25
-96.25,35.25
-105.75,34.75
-105.25,34.75
-104.75,34.75
-104.25,34.75
-103.75,34.75
-103.25,34.75
-102.75,34.75
-102.25,34.75
-101.75,34.75
-101.25,34.75
-100.75,34.75
-100.25,34.75
-99.75,34.75
-99.25,34.75
-98.75,34.75
-98.25,34.75
-97.75,34.75
-97.25,34.75
-96.75,34.75
-106.25,34.25
-105.25,34.25
-104.75,34.25
-104.25,34.25
-103.75,34.25
-103.25,34.25
-102.75,34.25
-102.25,34.25
-101.75,34.25
-101.25,34.25
-100.75,34.25
-100.25,34.25
-99.75,34.25
-99.25,34.25
-98.75,34.25
-98.25,34.25
-97.75,34.25
-97.25,34.25
-96.75,34.25
-105.25,33.75
-104.75,33.75
-103.75,33.75
-103.25,33.75
-102.75,33.75
-102.25,33.75
-101.75,33.75
-101.25,33.75
-100.75,33.75
-100.25,33.75
-99.75,33.75
-99.25,33.75
-98.75,33.75
-98.25,33.75
-97.75,33.75
-97.25,33.75
-96.75,33.75
-104.75,33.25
-103.75,33.25
-103.25,33.25
-102.75,33.25
-102.25,33.25
-101.75,33.25
-101.25,33.25
-100.75,33.25
-100.25,33.25
-99.75,33.25
-99.25,33.25
-98.75,33.25
-98.25,33.25
-97.75,33.25
-97.25,33.25
-96.75,33.25
-96.25,33.25
-95.75,33.25
-103.75,32.75
-103.25,32.75
-102.75,32.75
