x,y
-122.75,55.25
-122.25,55.25
-121.75,55.25
-121.25,55.25
-127.25,54.75
-126.75,54.75
-126.25,54.75
-125.75,54.75
-125.25,54.75
-124.75,54.75
-124.25,54.75
-123.75,54.75
-123.25,54.75
-122.75,54.75
-122.25,54.75
-121.75,54.75
-121.25,54.75
-120.75,54.75
-127.75,54.25
-127.25,54.25
-126.75,54.25
-126.25,54.25
-125.75,54.25
-125.25,54.25
-124.75,54.25
-124.25,54.25
-123.75,54.25
-123.25,54.25
-122.75,54.25
-122.25,54.25
-121.75,54.25
-121.25,54.25
-120.75,54.25
-120.25,54.25
-119.75,54.25
-127.25,53.75
-126.75,53.75
-126.25,53.75
-125.75,53.75
-125.25,53.75
-124.75,53.75
-124.25,53.75
-123.75,53.75
-123.25,53.75
-122.75,53.75
-122.25,53.75
-121.75,53.75
-121.25,53.75
-120.75,53.75
-120.25,53.75
-119.75,53.75
-119.25,53.75
-118.75,53.75
-126.75,53.25
-126.25,53.25
-125.75,53.25
-125.25,53.25
-124.75,53.25
-124.25,53.25
-123.75,53.25
-123.25,53.25
-122.75,53.25
-122.25,53.25
-121.75,53.25
-121.25,53.25
-120.75,53.25
-120.25,53.25
-119.75,53.25
-119.25,53.25
-118.75,53.25
-118.25,53.25
-125.75,52.75
-125.25,52.75
-124.75,52.75
-124.25,52.75
-123.75,52.75
-123.25,52.75
-122.75,52.75
-122.25,52.75
-121.75,52.75
-121.25,52.75
-120.75,52.75
-120.25,52.75
-119.75,52.75
-119.25,52.75
-118.75,52.75
-118.25,52.75
-117.75,52.75
-117.25,52.75
-116.75,52.75
-125.75,52.25
-125.25,52.25
-124.75,52.25
-124.25,52.25
-123.75,52.25
-123.25,52.25
-122.75,52.25
-122.25,52.25
-121.75,52.25
-121.25,52.25
-120.75,52.25
-120.25,52.25
-119.75,52.25
-119.25,52.25
-118.75,52.25
-118.25,52.25
-117.75,52.25
-117.25,52.25
-116.75,52.25
-125.25,51.75
-124.75,51.75
-124.25,51.75
-123.75,51.75
-123.25,51.75
-122.75,51.75
-122.25,51.75
-121.75,51.75
-121.25,51.75
-120.75,51.75
-119.75,51.75
-119.25,51.75
-118.75,51.75
-118.25,51.75
-117.75,51.75
-117.25,51.75
-116.75,51.75
-116.25,51.75
-115.75,51.75
-124.25,51.25
-123.75,51.25
-123.25,51.25
-122.75,51.25
-122.25,51.25
-121.25,51.25
-120.75,51.25
-119.75,51.25
-119.25,51.25
-118.75,51.25
-118.25,51.25
-117.75,51.25
-117.25,51.25
-116.75,51.25
-116.25,51.25
-115.75,51.25
-115.25,51.25
-118.75,50.75
-118.25,50.75
-117.75,50.75
-117.25,50.75
-116.75,50.75
-116.25,50.75
-115.75,50.75
-115.25,50.75
-114.75,50.75
-118.25,50.25
-117.75,50.25
-117.25,50.25
-116.75,50.25
-116.25,50.25
-115.75,50.25
-115.25,50.25
-114.75,50.25
-118.25,49.75
-117.75,49.75
-117.25,49.75
-116.75,49.75
-116.25,49.75
-115.75,49.75
-115.25,49.75
-114.75,49.75
-114.25,49.75
-110.75,49.75
-110.25,49.75
-109.75,49.75
-109.25,49.75
-108.75,49.75
-121.25,49.25
-120.75,49.25
-120.25,49.25
-119.75,49.25
-118.25,49.25
-117.75,49.25
-117.25,49.25
-116.75,49.25
-116.25,49.25
-115.75,49.25
-115.25,49.25
-114.75,49.25
-114.25,49.25
-122.25,48.75
-121.75,48.75
-121.25,48.75
-120.75,48.75
-120.25,48.75
-119.75,48.75
-119.25,48.75
-118.75,48.75
-118.25,48.75
-117.75,48.75
-117.25,48.75
-116.75,48.75
-116.25,48.75
-115.75,48.75
-115.25,48.75
-114.75,48.75
-114.25,48.75
-113.75,48.75
-121.75,48.25
-121.25,48.25
-120.75,48.25
-120.25,48.25
-119.25,48.25
-118.75,48.25
-118.25,48.25
-117.75,48.25
-117.25,48.25
-116.75,48.25
-116.25,48.25
-115.75,48.25
-115.25,48.25
-114.75,48.25
-114.25,48.25
-113.75,48.25
-113.25,48.25
-109.75,48.25
-123.75,47.75
-123.25,47.75
-121.75,47.75
-121.25,47.75
-120.75,47.75
-120.25,47.75
-117.25,47.75
-116.75,47.75
-116.25,47.75
-115.75,47.75
-115.25,47.75
-114.75,47.75
-114.25,47.75
-113.75,47.75
-113.25,47.75
-112.75,47.75
-121.75,47.25
-121.25,47.25
-120.75,47.25
-120.25,47.25
-116.75,47.25
-116.25,47.25
-115.75,47.25
-115.25,47.25
-114.75,47.25
-114.25,47.25
-113.75,47.25
-113.25,47.25
-112.75,47.25
-109.25,47.25
-122.25,46.75
-121.75,46.75
-121.25,46.75
-116.75,46.75
-116.25,46.75
-115.75,46.75
-115.25,46.75
-114.75,46.75
-114.25,46.75
-113.75,46.75
-113.25,46.75
-112.75,46.75
-112.25,46.75
-111.75,46.75
-110.75,46.75
-110.25,46.75
-109.25,46.75
-122.75,46.25
-122.25,46.25
-121.75,46.25
-121.25,46.25
-117.75,46.25
-115.75,46.25
-115.25,46.25
-114.75,46.25
-114.25,46.25
-113.75,46.25
-113.25,46.25
-112.75,46.25
-112.25,46.25
-111.75,46.25
-111.25,46.25
-110.25,46.25
-122.25,45.75
-121.75,45.75
-121.25,45.75
-118.25,45.75
-117.75,45.75
-117.25,45.75
-116.75,45.75
-116.25,45.75
-115.75,45.75
-115.25,45.75
-114.75,45.75
-114.25,45.75
-113.75,45.75
-113.25,45.75
-112.75,45.75
-112.25,45.75
-111.75,45.75
-111.25,45.75
-110.75,45.75
-122.25,45.25
-121.75,45.25
-119.25,45.25
-118.75,45.25
-118.25,45.25
-117.75,45.25
-117.25,45.25
-116.75,45.25
-116.25,45.25
-115.75,45.25
-115.25,45.25
-114.75,45.25
-114.25,45.25
-113.75,45.25
-113.25,45.25
-112.75,45.25
-112.25,45.25
-111.75,45.25
-111.25,45.25
-110.75,45.25
-110.25,45.25
-109.75,45.25
-122.25,44.75
-121.75,44.75
-121.25,44.75
-120.75,44.75
-120.25,44.75
-119.75,44.75
-119.25,44.75
-118.75,44.75
-118.25,44.75
-117.75,44.75
-117.25,44.75
-116.75,44.75
-116.25,44.75
-115.75,44.75
-115.25,44.75
-114.75,44.75
-114.25,44.75
-113.75,44.75
-113.25,44.75
-112.75,44.75
-112.25,44.75
-111.75,44.75
-111.25,44.75
-110.75,44.75
-110.25,44.75
-109.75,44.75
-107.75,44.75
-107.25,44.75
-104.75,44.75
-104.25,44.75
-122.75,44.25
-122.25,44.25
-121.75,44.25
-121.25,44.25
-120.75,44.25
-120.25,44.25
-119.75,44.25
-119.25,44.25
-118.75,44.25
-118.25,44.25
-117.75,44.25
-115.75,44.25
-115.25,44.25
-114.75,44.25
-114.25,44.25
-113.75,44.25
-113.25,44.25
-112.75,44.25
-111.25,44.25
-110.75,44.25
-110.25,44.25
-109.75,44.25
-109.25,44.25
-107.25,44.25
-104.25,44.25
-103.75,44.25
-122.75,43.75
-122.25,43.75
-121.75,43.75
-121.25,43.75
-120.25,43.75
-119.75,43.75
-119.25,43.75
-118.75,43.75
-115.75,43.75
-115.25,43.75
-114.75,43.75
-114.25,43.75
-113.75,43.75
-113.25,43.75
-110.75,43.75
-110.25,43.75
-109.75,43.75
-109.25,43.75
-103.75,43.75
-123.25,43.25
-122.75,43.25
-122.25,43.25
-121.75,43.25
-121.25,43.25
-111.25,43.25
-110.75,43.25
-110.25,43.25
-109.75,43.25
-123.75,42.75
-123.25,42.75
-122.75,42.75
-122.25,42.75
-121.75,42.75
-121.25,42.75
-111.25,42.75
-110.75,42.75
-109.25,42.75
-106.25,42.75
-105.75,42.75
-124.25,42.25
-123.75,42.25
-123.25,42.25
-122.75,42.25
-122.25,42.25
-121.75,42.25
-121.25,42.25
-120.75,42.25
-120.25,42.25
-110.75,42.25
-105.75,42.25
-105.25,42.25
-123.75,41.75
-123.25,41.75
-122.75,41.75
-122.25,41.75
-121.75,41.75
-121.25,41.75
-120.75,41.75
-111.75,41.75
-105.25,41.75
-123.75,41.25
-123.25,41.25
-122.75,41.25
-122.25,41.25
-121.75,41.25
-121.25,41.25
-120.75,41.25
-120.25,41.25
-111.75,41.25
-107.25,41.25
-106.25,41.25
-105.25,41.25
-123.75,40.75
-123.25,40.75
-122.75,40.75
-121.75,40.75
-121.25,40.75
-111.75,40.75
-111.25,40.75
-110.75,40.75
-110.25,40.75
-109.75,40.75
-107.25,40.75
-106.75,40.75
-106.25,40.75
-105.75,40.75
-105.25,40.75
-123.75,40.25
-123.25,40.25
-121.25,40.25
-120.75,40.25
-111.25,40.25
-107.25,40.25
-106.75,40.25
-106.25,40.25
-105.75,40.25
-105.25,40.25
-123.25,39.75
-122.75,39.75
-121.25,39.75
-120.75,39.75
-111.75,39.75
-111.25,39.75
-110.75,39.75
-107.75,39.75
-107.25,39.75
-106.75,39.75
-106.25,39.75
-105.75,39.75
-105.25,39.75
-120.75,39.25
-120.25,39.25
-111.75,39.25
-111.25,39.25
-107.75,39.25
-107.25,39.25
-106.75,39.25
-106.25,39.25
-105.75,39.25
-105.25,39.25
-120.75,38.75
-120.25,38.75
-112.25,38.75
-111.75,38.75
-108.75,38.75
-107.25,38.75
-106.75,38.75
-106.25,38.75
-105.75,38.75
-105.25,38.75
-120.25,38.25
-119.75,38.25
-112.25,38.25
-111.75,38.25
-108.25,38.25
-107.25,38.25
-106.75,38.25
-106.25,38.25
-105.75,38.25
-105.25,38.25
-119.75,37.75
-119.25,37.75
-118.75,37.75
-112.75,37.75
-112.25,37.75
-108.25,37.75
-107.75,37.75
-107.25,37.75
-106.75,37.75
-105.25,37.75
-119.25,37.25
-118.75,37.25
-107.25,37.25
-106.75,37.25
-106.25,37.25
-105.25,37.25
-104.75,37.25
-118.75,36.75
-107.25,36.75
-106.75,36.75
-106.25,36.75
-105.25,36.75
-104.75,36.75
-118.25,36.25
-106.75,36.25
-105.75,36.25
-105.25,36.25
-118.25,35.75
-106.75,35.75
-105.75,35.75
