x,y
-84.75,37.75
-84.25,37.75
-83.75,37.75
-83.25,37.75
-82.75,37.75
-82.25,37.75
-81.75,37.75
-81.25,37.75
-80.75,37.75
-80.25,37.75
-79.75,37.75
-79.25,37.75
-78.75,37.75
-78.25,37.75
-77.75,37.75
-77.25,37.75
-76.75,37.75
-94.25,37.25
-93.75,37.25
-93.25,37.25
-92.75,37.25
-92.25,37.25
-91.75,37.25
-91.25,37.25
-90.75,37.25
-90.25,37.25
-89.75,37.25
-89.25,37.25
-88.75,37.25
-88.25,37.25
-87.75,37.25
-87.25,37.25
-86.75,37.25
-86.25,37.25
-85.75,37.25
-85.25,37.25
-84.75,37.25
-84.25,37.25
-83.75,37.25
-83.25,37.25
-82.75,37.25
-82.25,37.25
-81.75,37.25
-81.25,37.25
-80.75,37.25
-80.25,37.25
-79.75,37.25
-79.25,37.25
-78.75,37.25
-78.25,37.25
-77.75,37.25
-77.25,37.25
-76.75,37.25
-94.75,36.75
-94.25,36.75
-93.75,36.75
-93.25,36.75
-92.75,36.75
-92.25,36.75
-91.75,36.75
-91.25,36.75
-90.75,36.75
-90.25,36.75
-89.75,36.75
-89.25,36.75
-88.75,36.75
-88.25,36.75
-87.75,36.75
-87.25,36.75
-86.75,36.75
-86.25,36.75
-85.75,36.75
-85.25,36.75
-84.75,36.75
-84.25,36.75
-83.75,36.75
-83.25,36.75
-82.75,36.75
-82.25,36.75
-81.75,36.75
-81.25,36.75
-80.75,36.75
-80.25,36.75
-79.75,36.75
-79.25,36.75
-78.75,36.75
-78.25,36.75
-77.75,36.75
-77.25,36.75
-76.75,36.75
-76.25,36.75
-94.75,36.25
-94.25,36.25
-93.75,36.25
-93.25,36.25
-92.75,36.25
-92.25,36.25
-91.75,36.25
-91.25,36.25
-90.75,36.25
-90.25,36.25
-89.75,36.25
-89.25,36.25
-88.75,36.25
-88.25,36.25
-87.75,36.25
-87.25,36.25
-86.75,36.25
-86.25,36.25
-85.75,36.25
-85.25,36.25
-84.75,36.25
-84.25,36.25
-83.75,36.25
-83.25,36.25
-82.75,36.25
-82.25,36.25
-81.75,36.25
-81.25,36.25
-80.75,36.25
-80.25,36.25
-79.75,36.25
-79.25,36.25
-78.75,36.25
-78.25,36.25
-77.75,36.25
-77.25,36.25
-76.75,36.25
-76.25,36.25
-94.75,35.75
-94.25,35.75
-93.75,35.75
-93.25,35.75
-92.75,35.75
-92.25,35.75
-91.75,35.75
-91.25,35.75
-90.75,35.75
-90.25,35.75
-89.75,35.75
-89.25,35.75
-88.75,35.75
-88.25,35.75
-87.75,35.75
-87.25,35.75
-86.75,35.75
-86.25,35.75
-85.75,35.75
-85.25,35.75
-84.75,35.75
-84.25,35.75
-83.75,35.75
-83.25,35.75
-82.75,35.75
-82.25,35.75
-81.75,35.75
-81.25,35.75
-80.75,35.75
-80.25,35.75
-79.75,35.75
-79.25,35.75
-78.75,35.75
-78.25,35.75
-77.75,35.75
-77.25,35.75
-76.75,35.75
-76.25,35.75
-95.75,35.25
-95.25,35.25
-94.75,35.25
-94.25,35.25
-93.75,35.25
-93.25,35.25
-92.75,35.25
-92.25,35.25
-91.75,35.25
-91.25,35.25
-90.75,35.25
-90.25,35.25
-89.75,35.25
-89.25,35.25
-88.75,35.25
-88.25,35.25
-87.75,35.25
-87.25,35.25
-86.75,35.25
-86.25,35.25
-85.75,35.25
-85.25,35.25
-84.75,35.25
-84.25,35.25
-83.75,35.25
-83.25,35.25
-82.75,35.25
-82.25,35.25
-81.75,35.25
-81.25,35.25
-80.75,35.25
-80.25,35.25
-79.75,35.25
-79.25,35.25
-78.75,35.25
-78.25,35.25
-77.75,35.25
-77.25,35.25
-76.75,35.25
-96.25,34.75
-95.75,34.75
-95.25,34.75
-94.75,34.75
-94.25,34.75
-93.75,34.75
-93.25,34.75
-92.75,34.75
-92.25,34.75
-91.75,34.75
-91.25,34.75
-90.75,34.75
-90.25,34.75
-89.75,34.75
-89.25,34.75
-88.75,34.75
-88.25,34.75
-87.75,34.75
-87.25,34.75
-86.75,34.75
-86.25,34.75
-85.75,34.75
-85.25,34.75
-84.75,34.75
-84.25,34.75
-83.75,34.75
-83.25,34.75
-82.75,34.75
-82.25,34.75
-81.75,34.75
-81.25,34.75
-80.75,34.75
-80.25,34.75
-79.75,34.75
-79.25,34.75
-78.75,34.75
-78.25,34.75
-77.75,34.75
-77.25,34.75
-96.25,34.25
-95.75,34.25
-95.25,34.25
-94.75,34.25
-94.25,34.25
-93.75,34.25
-93.25,34.25
-92.75,34.25
-92.25,34.25
-91.75,34.25
-91.25,34.25
-90.75,34.25
-90.25,34.25
-89.75,34.25
-89.25,34.25
-88.75,34.25
-88.25,34.25
-87.75,34.25
-87.25,34.25
-86.75,34.25
-86.25,34.25
-85.75,34.25
-85.25,34.25
-84.75,34.25
-84.25,34.25
-83.75,34.25
-83.25,34.25
-82.75,34.25
-82.25,34.25
-81.75,34.25
-81.25,34.25
-80.75,34.25
-80.25,34.25
-79.75,34.25
-79.25,34.25
-78.75,34.25
-78.25,34.25
-96.25,33.75
-95.75,33.75
-95.25,33.75
-94.75,33.75
-94.25,33.75
-93.75,33.75
-93.25,33.75
-92.75,33.75
-92.25,33.75
-91.75,33.75
-91.25,33.75
-90.75,33.75
-90.25,33.75
-89.75,33.75
-89.25,33.75
